event_time,event_type,source_id,entity_id,region,channel,user_segment,priority,status,metric_volume,metric_value,payload_kb,processing_delay_sec,sla_target_sec
2026-02-23 16:00:16,card_capture,S12-0002,E12-001929,Крупный банк,web,mass,medium,delayed,4,5372.38,5.57,70,15
2026-02-03 20:51:36,card_auth,S12-0257,E12-004715,Крупный банк,atm,social,low,ok,2,2957.52,2.94,76,15
2026-02-05 09:43:34,mobile_login,S12-0171,E12-005774,Крупный банк,web,mass,low,ok,3,7394.42,2.71,66,15
2026-02-10 19:56:18,risk_alert,S12-0131,E12-003255,Крупный банк,web,mass,high,ok,2,10836.5,3.99,46,15
2026-02-04 08:22:00,card_capture,S12-0101,E12-005627,Крупный банк,mobile,business,medium,ok,3,2915.78,1.25,24,15
2026-02-19 10:23:40,card_capture,S12-0084,E12-005595,Крупный банк,web,mass,medium,ok,2,8117.94,2.46,52,15
2026-02-16 16:49:25,mobile_login,S12-0101,E12-005823,Крупный банк,mobile,mass,high,ok,1,7566.58,4.37,48,15
2026-02-03 09:05:00,card_capture,S12-0064,E12-005979,Крупный банк,atm,mass,low,ok,4,4323.73,3.72,12,15
2026-02-03 19:17:33,card_capture,S12-0020,E12-001288,Крупный банк,mobile,vip,medium,ok,4,9967.17,3.88,72,15
2026-02-27 17:40:28,card_capture,S12-0049,E12-003817,Крупный банк,web,mass,low,ok,3,4597.77,3.89,37,15
2026-02-27 18:09:42,mobile_login,S12-0027,E12-001805,Крупный банк,mobile,mass,low,delayed,3,2981.81,3.47,126,15
2026-02-06 12:06:00,card_auth,S12-0086,E12-005453,Крупный банк,atm,mass,low,ok,3,6381.27,2.43,29,15
2026-02-09 04:31:44,risk_alert,S12-0373,E12-005018,Крупный банк,mobile,business,low,ok,3,690.37,3.45,66,15
2026-02-28 17:48:45,transfer,S12-0255,E12-003696,Крупный банк,mobile,mass,medium,ok,1,3363.63,2.98,53,15
2026-02-24 07:19:21,card_auth,S12-0325,E12-001729,Крупный банк,atm,vip,low,ok,1,1569.38,4.69,47,15
2026-02-05 07:42:00,card_auth,S12-0089,E12-005119,Крупный банк,web,mass,medium,ok,2,4369.86,5.04,44,15
2026-02-16 23:07:34,card_capture,S12-0333,E12-003889,Крупный банк,mobile,mass,low,error,2,4072.27,3.02,81,15
2026-02-21 03:55:23,mobile_login,S12-0290,E12-005860,Крупный банк,web,mass,low,ok,2,5332.74,4.84,194,15
2026-02-27 13:35:09,risk_alert,S12-0378,E12-003049,Крупный банк,mobile,mass,low,ok,4,1905.76,3.93,95,15
2026-02-17 16:04:00,card_capture,S12-0048,E12-003381,Крупный банк,web,mass,low,ok,3,3345.2,2.82,17,15
2026-02-14 22:42:12,card_auth,S12-0319,E12-002248,Крупный банк,atm,business,low,ok,2,1301.68,3.68,6,15
2026-02-25 01:40:37,card_capture,S12-0383,E12-002202,Крупный банк,mobile,social,low,ok,4,2314.6,3.18,53,15
2026-02-22 09:37:43,mobile_login,S12-0362,E12-004822,Крупный банк,mobile,mass,low,ok,2,1428.83,4.28,85,15
2026-02-04 11:54:50,risk_alert,S12-0038,E12-004094,Крупный банк,mobile,social,low,ok,5,1916.22,5.44,80,15
2026-02-05 04:13:27,card_capture,S12-0053,E12-004017,Крупный банк,mobile,mass,medium,ok,3,3033.67,3.86,53,15
2026-02-23 07:51:21,transfer,S12-0035,E12-004117,Крупный банк,mobile,mass,low,ok,2,7237.94,2.09,57,15
2026-02-14 12:09:25,transfer,S12-0362,E12-001348,Крупный банк,atm,mass,low,ok,2,3852.75,3.68,105,15
2026-02-27 12:04:36,card_auth,S12-0381,E12-004539,Крупный банк,atm,mass,low,error,4,6023.82,2.21,81,15
2026-02-02 20:05:00,transfer,S12-0213,E12-004404,Крупный банк,atm,business,low,delayed,4,2072.61,5.97,116,15
2026-02-06 06:33:15,card_auth,S12-0287,E12-004139,Крупный банк,web,business,medium,error,4,1852.18,4.07,41,15
2026-02-13 18:39:31,risk_alert,S12-0204,E12-005778,Крупный банк,atm,mass,high,ok,2,3434.16,3.0,92,15
2026-02-07 06:24:59,mobile_login,S12-0189,E12-002260,Крупный банк,atm,vip,medium,ok,2,4709.89,3.23,5,15
2026-02-14 20:29:21,card_auth,S12-0297,E12-004260,Крупный банк,mobile,business,low,ok,2,3921.6,3.32,27,15
2026-02-05 13:08:00,transfer,S12-0261,E12-001840,Крупный банк,atm,mass,low,ok,1,6915.83,1.75,4,15
2026-02-02 01:53:18,mobile_login,S12-0256,E12-001906,Крупный банк,web,mass,low,ok,4,5633.48,4.39,52,15
2026-02-14 10:16:19,card_capture,S12-0173,E12-002541,Крупный банк,web,mass,low,ok,2,6339.97,3.57,26,15
2026-02-01 14:49:21,card_auth,S12-0015,E12-000310,Крупный банк,web,mass,low,ok,2,500.86,3.16,85,15
2026-02-22 11:58:44,card_capture,S12-0229,E12-005738,Крупный банк,mobile,mass,high,ok,3,2700.91,4.79,46,15
2026-02-25 02:35:20,mobile_login,S12-0339,E12-003120,Крупный банк,mobile,mass,low,ok,3,3418.33,2.28,64,15
2026-02-08 23:47:56,card_auth,S12-0096,E12-005492,Крупный банк,web,mass,medium,ok,3,1625.35,6.39,45,15
2026-02-10 12:12:55,mobile_login,S12-0084,E12-003091,Крупный банк,web,mass,high,ok,3,1269.6,2.72,58,15
2026-02-09 01:50:17,transfer,S12-0127,E12-001945,Крупный банк,mobile,mass,high,warning,1,8949.74,5.99,50,15
2026-02-16 15:15:44,card_auth,S12-0301,E12-001892,Крупный банк,web,mass,low,delayed,2,4211.1,4.97,120,15
2026-02-24 11:42:06,mobile_login,S12-0104,E12-003278,Крупный банк,atm,business,low,ok,6,10979.23,2.05,14,15
2026-02-06 07:52:42,mobile_login,S12-0382,E12-005500,Крупный банк,atm,social,high,ok,4,2528.46,4.48,37,15
2026-02-12 19:53:54,risk_alert,S12-0340,E12-003259,Крупный банк,mobile,mass,low,ok,4,13401.42,4.09,110,15
2026-02-17 20:50:13,mobile_login,S12-0051,E12-005933,Крупный банк,mobile,mass,medium,ok,4,3937.98,3.02,68,15
2026-02-14 22:05:12,mobile_login,S12-0235,E12-004545,Крупный банк,mobile,social,medium,ok,5,6823.12,3.42,40,15
2026-02-07 20:14:47,card_auth,S12-0013,E12-002466,Крупный банк,mobile,business,low,delayed,4,8271.61,6.62,9,15
2026-02-01 15:06:45,card_capture,S12-0059,E12-005011,Крупный банк,atm,mass,low,ok,2,4419.29,4.19,3,15
2026-02-15 15:19:09,card_auth,S12-0039,E12-002424,Крупный банк,atm,mass,low,ok,2,2437.45,4.42,50,15
2026-02-12 03:03:07,risk_alert,S12-0314,E12-004332,Крупный банк,atm,business,low,ok,2,2552.09,3.17,104,15
2026-02-22 21:02:23,risk_alert,S12-0221,E12-005956,Крупный банк,web,mass,low,warning,4,2881.57,5.4,14,15
2026-02-27 01:54:46,risk_alert,S12-0084,E12-005201,Крупный банк,mobile,mass,high,ok,5,3421.58,3.77,104,15
2026-02-10 08:18:25,card_capture,S12-0376,E12-004498,Крупный банк,web,business,low,delayed,2,3021.76,6.16,42,15
2026-02-14 22:44:14,card_capture,S12-0112,E12-004930,Крупный банк,atm,mass,medium,ok,2,2157.52,1.87,83,15
2026-02-06 14:04:18,card_auth,S12-0236,E12-000056,Крупный банк,mobile,business,low,ok,2,5309.47,3.68,38,15
2026-02-17 06:50:39,card_auth,S12-0186,E12-000386,Крупный банк,web,business,low,warning,3,7600.1,5.8,30,15
2026-02-25 12:03:02,mobile_login,S12-0135,E12-000509,Крупный банк,atm,vip,low,ok,3,4056.64,4.46,24,15
2026-02-20 13:25:34,transfer,S12-0046,E12-005602,Крупный банк,web,mass,high,warning,2,2002.77,4.01,70,15
2026-02-18 23:13:48,card_auth,S12-0120,E12-003446,Крупный банк,mobile,business,high,ok,2,2699.86,3.39,93,15
2026-02-06 17:03:38,transfer,S12-0272,E12-001445,Крупный банк,atm,mass,low,ok,2,4933.15,4.58,81,15
2026-02-21 15:51:13,card_capture,S12-0325,E12-001032,Крупный банк,web,social,low,ok,1,3299.33,3.26,105,15
2026-02-18 07:08:00,card_capture,S12-0165,E12-005234,Крупный банк,mobile,mass,high,ok,3,1203.38,3.86,63,15
2026-02-03 20:54:36,risk_alert,S12-0257,E12-002002,Крупный банк,atm,social,low,ok,4,4803.98,5.24,56,15
2026-02-20 10:14:56,card_capture,S12-0176,E12-004583,Крупный банк,web,social,low,ok,3,1531.39,5.46,149,15
2026-02-22 20:16:25,card_capture,S12-0187,E12-005470,Крупный банк,web,vip,low,ok,4,916.61,5.74,60,15
2026-02-19 22:06:00,mobile_login,S12-0126,E12-005954,Крупный банк,atm,mass,high,ok,3,2451.96,4.52,135,15
2026-02-20 02:28:36,risk_alert,S12-0021,E12-005427,Крупный банк,web,vip,low,warning,2,2805.06,3.06,117,15
2026-02-10 14:02:49,risk_alert,S12-0043,E12-005914,Крупный банк,web,social,high,ok,2,3939.16,4.57,74,15
2026-02-12 09:21:28,transfer,S12-0145,E12-003677,Крупный банк,web,mass,high,ok,3,2336.52,2.91,133,15
2026-02-25 08:52:43,transfer,S12-0290,E12-005994,Крупный банк,atm,vip,medium,ok,1,6099.92,2.73,8,15
2026-02-01 02:51:15,card_capture,S12-0249,E12-001991,Крупный банк,mobile,vip,medium,delayed,5,1038.5,3.89,93,15
2026-02-21 22:04:51,mobile_login,S12-0392,E12-004751,Крупный банк,mobile,business,high,delayed,1,3209.79,1.33,71,15
2026-02-03 02:04:00,card_capture,S12-0283,E12-002590,Крупный банк,web,mass,high,ok,1,7398.03,3.36,17,15
2026-02-16 01:21:08,transfer,S12-0187,E12-003713,Крупный банк,web,mass,low,ok,5,1590.56,6.78,115,15
2026-02-05 13:00:24,risk_alert,S12-0125,E12-005363,Крупный банк,mobile,business,low,ok,1,2123.35,5.32,24,15
2026-02-23 18:39:28,card_capture,S12-0152,E12-002151,Крупный банк,mobile,mass,medium,ok,2,4889.7,3.9,45,15
2026-02-10 13:03:00,card_auth,S12-0281,E12-001148,Крупный банк,mobile,mass,high,ok,1,4676.96,2.69,65,15
2026-02-03 12:19:54,mobile_login,S12-0023,E12-001803,Крупный банк,mobile,mass,medium,ok,1,3316.69,1.6,35,15
2026-02-23 04:01:17,card_auth,S12-0193,E12-003252,Крупный банк,web,business,low,ok,4,1497.53,4.32,17,15
2026-02-04 15:01:34,card_auth,S12-0170,E12-004828,Крупный банк,atm,mass,medium,ok,3,3027.59,3.61,28,15
2026-02-06 19:37:15,mobile_login,S12-0328,E12-001983,Крупный банк,mobile,business,low,ok,2,1951.52,5.23,4,15
2026-02-14 16:03:00,mobile_login,S12-0089,E12-004353,Крупный банк,mobile,business,low,ok,2,6653.47,1.67,16,15
2026-02-11 16:31:03,card_auth,S12-0301,E12-005014,Крупный банк,atm,social,low,ok,4,5379.3,2.39,15,15
2026-02-02 03:55:01,transfer,S12-0181,E12-005645,Крупный банк,mobile,mass,low,ok,4,1507.89,3.06,47,15
2026-02-21 02:36:31,risk_alert,S12-0102,E12-003954,Крупный банк,web,mass,medium,ok,3,26265.34,3.89,75,15
2026-02-02 23:36:09,risk_alert,S12-0204,E12-001610,Крупный банк,atm,mass,low,ok,1,15934.2,1.67,30,15
2026-02-08 14:55:20,mobile_login,S12-0345,E12-004981,Крупный банк,atm,mass,high,ok,1,608.46,3.33,182,15
2026-02-24 08:59:38,card_capture,S12-0348,E12-005735,Крупный банк,web,mass,high,ok,4,1462.49,4.92,87,15
2026-02-24 04:10:43,transfer,S12-0350,E12-001783,Крупный банк,mobile,vip,medium,ok,4,6482.05,6.81,18,15
2026-02-19 16:09:14,card_capture,S12-0203,E12-000043,Крупный банк,web,mass,high,ok,5,989.08,3.23,65,15
2026-02-10 18:01:51,card_auth,S12-0173,E12-000537,Крупный банк,atm,mass,low,ok,2,2059.7,4.72,106,15
2026-02-20 01:03:15,card_capture,S12-0238,E12-003030,Крупный банк,atm,mass,medium,ok,1,4162.71,3.57,54,15
2026-02-18 02:02:00,transfer,S12-0193,E12-002771,Крупный банк,atm,mass,low,delayed,4,4109.85,2.88,19,15
2026-02-13 23:47:43,transfer,S12-0219,E12-005065,Крупный банк,web,mass,low,ok,1,1130.12,4.14,31,15
2026-02-04 10:21:21,mobile_login,S12-0188,E12-000480,Крупный банк,atm,mass,low,ok,4,3936.64,3.13,145,15
2026-02-08 18:09:00,transfer,S12-0084,E12-002852,Крупный банк,mobile,mass,high,ok,3,1855.18,3.97,66,15
2026-02-01 09:35:45,mobile_login,S12-0268,E12-000889,Крупный банк,web,business,high,ok,2,2479.79,6.38,38,15
2026-02-10 14:08:00,card_capture,S12-0268,E12-005955,Крупный банк,atm,social,low,ok,3,1865.55,2.95,13,15
2026-02-07 12:47:56,card_auth,S12-0227,E12-003774,Крупный банк,atm,social,low,ok,4,3528.63,3.38,109,15
2026-02-28 20:05:56,risk_alert,S12-0073,E12-002530,Крупный банк,atm,mass,low,ok,5,2689.99,4.48,106,15
2026-02-19 00:08:00,card_auth,S12-0198,E12-002385,Крупный банк,atm,social,medium,ok,3,2711.09,4.22,22,15
2026-02-18 20:09:32,card_capture,S12-0209,E12-001678,Крупный банк,atm,mass,medium,ok,7,1985.35,1.37,42,15
2026-02-20 06:41:15,card_auth,S12-0258,E12-003442,Крупный банк,mobile,business,low,delayed,3,6834.37,3.04,34,15
2026-02-12 03:21:29,card_auth,S12-0210,E12-000292,Крупный банк,atm,social,low,delayed,1,3491.12,2.44,27,15
2026-02-22 05:41:35,card_auth,S12-0368,E12-001976,Крупный банк,web,social,medium,ok,2,3793.06,3.64,26,15
2026-02-04 13:07:43,card_auth,S12-0114,E12-000843,Крупный банк,mobile,mass,medium,ok,3,6385.81,3.4,27,15
2026-02-21 07:25:41,card_auth,S12-0179,E12-000892,Крупный банк,atm,social,medium,ok,2,9330.93,2.26,102,15
2026-02-21 00:30:18,mobile_login,S12-0124,E12-001449,Крупный банк,mobile,mass,low,ok,2,3535.94,2.65,53,15
2026-02-03 15:36:50,mobile_login,S12-0147,E12-001685,Крупный банк,atm,social,high,ok,3,8204.79,4.38,111,15
2026-02-22 21:29:26,transfer,S12-0213,E12-001301,Крупный банк,atm,mass,low,ok,4,1992.98,3.96,74,15
2026-02-26 18:56:03,card_auth,S12-0155,E12-004648,Крупный банк,web,vip,high,error,3,6798.53,4.88,20,15
2026-02-07 19:57:16,card_auth,S12-0207,E12-004736,Крупный банк,atm,mass,low,ok,2,2784.43,5.85,40,15
2026-02-03 13:36:27,mobile_login,S12-0241,E12-002644,Крупный банк,atm,mass,low,ok,3,5344.97,2.97,123,15
2026-02-23 14:07:14,card_auth,S12-0121,E12-004175,Крупный банк,web,mass,low,ok,1,4619.39,4.57,123,15
2026-02-26 10:50:20,mobile_login,S12-0074,E12-000315,Крупный банк,atm,business,low,warning,3,1739.5,2.72,12,15
2026-02-16 04:57:54,card_auth,S12-0010,E12-000970,Крупный банк,mobile,mass,low,ok,7,4294.87,5.44,25,15
2026-02-23 14:31:11,mobile_login,S12-0375,E12-002001,Крупный банк,mobile,mass,low,ok,5,11989.12,4.71,98,15
2026-02-19 21:18:45,card_auth,S12-0322,E12-005285,Крупный банк,mobile,business,low,ok,3,2471.98,2.81,8,15
2026-02-26 05:01:06,card_capture,S12-0304,E12-005546,Крупный банк,web,mass,medium,ok,2,3418.34,3.74,93,15
2026-02-09 06:24:17,card_auth,S12-0063,E12-002413,Крупный банк,atm,business,low,ok,2,3753.91,3.22,64,15
2026-02-28 09:50:21,mobile_login,S12-0253,E12-001691,Крупный банк,mobile,mass,high,ok,3,2531.36,2.53,75,15
2026-02-07 10:41:53,card_auth,S12-0310,E12-002452,Крупный банк,atm,social,medium,ok,5,1009.42,4.84,14,15
2026-02-15 08:19:43,card_auth,S12-0110,E12-001654,Крупный банк,mobile,mass,low,ok,2,3784.02,4.17,74,15
2026-02-11 10:21:56,mobile_login,S12-0240,E12-005009,Крупный банк,mobile,mass,low,ok,2,3468.09,4.89,92,15
2026-02-11 06:35:56,card_auth,S12-0201,E12-005069,Крупный банк,atm,mass,low,ok,5,2242.42,3.61,29,15
2026-02-04 07:59:47,transfer,S12-0228,E12-000137,Крупный банк,web,mass,medium,ok,1,1877.2,3.72,50,15
2026-02-03 14:16:34,card_auth,S12-0332,E12-001292,Крупный банк,atm,mass,low,ok,4,2235.45,2.75,32,15
2026-02-23 10:59:26,card_capture,S12-0291,E12-003838,Крупный банк,mobile,mass,medium,ok,1,2204.95,3.24,66,15
2026-02-26 17:02:27,mobile_login,S12-0306,E12-005618,Крупный банк,mobile,mass,low,ok,3,4150.69,2.0,53,15
2026-02-15 18:05:00,card_capture,S12-0349,E12-001150,Крупный банк,mobile,mass,medium,ok,5,2072.1,5.19,15,15
2026-02-11 09:35:47,mobile_login,S12-0055,E12-005406,Крупный банк,atm,mass,medium,ok,1,4847.63,3.79,12,15
2026-02-26 20:12:01,transfer,S12-0059,E12-000802,Крупный банк,mobile,mass,low,ok,2,4511.72,5.17,8,15
2026-02-06 15:17:14,risk_alert,S12-0209,E12-001022,Крупный банк,mobile,business,low,ok,5,4006.18,4.22,31,15
2026-02-23 06:12:40,card_auth,S12-0233,E12-001051,Крупный банк,mobile,mass,low,ok,3,5312.59,6.07,52,15
2026-02-07 23:43:17,card_auth,S12-0253,E12-000572,Крупный банк,web,vip,low,ok,3,3979.15,4.46,3,15
2026-02-22 18:50:20,card_auth,S12-0370,E12-003738,Крупный банк,atm,mass,high,ok,2,4168.17,3.28,103,15
2026-02-16 05:04:00,card_auth,S12-0206,E12-002532,Крупный банк,web,mass,high,ok,3,1375.56,3.93,77,15
2026-02-23 17:30:52,transfer,S12-0243,E12-000573,Крупный банк,atm,business,low,ok,4,1726.31,3.15,44,15
2026-02-08 22:08:00,card_auth,S12-0245,E12-003324,Крупный банк,mobile,social,high,ok,3,2366.57,2.01,73,15
2026-02-19 17:03:00,card_auth,S12-0165,E12-000612,Крупный банк,mobile,business,low,ok,3,1462.4,4.06,15,15
2026-02-16 12:01:24,card_capture,S12-0125,E12-004957,Крупный банк,web,mass,low,ok,2,13106.52,3.24,28,15
2026-02-06 09:11:13,card_capture,S12-0321,E12-002611,Крупный банк,web,business,low,ok,2,4438.87,3.81,77,15
2026-02-08 03:52:18,card_capture,S12-0346,E12-002057,Крупный банк,web,mass,medium,ok,2,3250.87,3.65,6,15
2026-02-10 18:19:40,risk_alert,S12-0245,E12-000486,Крупный банк,atm,mass,high,ok,3,1871.08,4.2,123,15
2026-02-14 00:37:39,card_auth,S12-0307,E12-003476,Крупный банк,atm,business,low,ok,2,7111.24,3.83,112,15
2026-02-05 12:02:53,card_auth,S12-0337,E12-000813,Крупный банк,atm,business,medium,ok,2,13009.52,3.7,35,15
2026-02-26 17:15:20,card_capture,S12-0191,E12-002207,Крупный банк,atm,mass,medium,ok,5,2392.43,3.96,67,15
2026-02-19 03:30:36,mobile_login,S12-0174,E12-004043,Крупный банк,web,mass,low,ok,6,5369.47,5.45,11,15
2026-02-22 21:39:28,risk_alert,S12-0207,E12-003294,Крупный банк,mobile,social,low,ok,3,2261.92,3.27,119,15
2026-02-19 23:24:05,card_auth,S12-0038,E12-005771,Крупный банк,atm,mass,high,delayed,3,3240.74,4.22,61,15
2026-02-09 02:26:47,mobile_login,S12-0177,E12-005410,Крупный банк,mobile,mass,low,ok,2,3805.8,4.22,16,15
2026-02-18 16:31:16,card_capture,S12-0151,E12-005446,Крупный банк,atm,business,high,ok,2,4500.28,2.38,78,15
2026-02-13 01:09:03,mobile_login,S12-0154,E12-004209,Крупный банк,mobile,business,medium,ok,3,3275.15,2.4,76,15
2026-02-28 00:42:28,transfer,S12-0078,E12-003312,Крупный банк,atm,mass,low,ok,2,2457.9,4.56,28,15
2026-02-11 23:06:00,risk_alert,S12-0263,E12-000429,Крупный банк,web,mass,low,ok,3,3614.11,3.28,33,15
2026-02-25 05:32:05,card_capture,S12-0170,E12-005043,Крупный банк,web,mass,medium,ok,5,3076.48,1.69,10,15
2026-02-11 08:05:45,card_capture,S12-0141,E12-002181,Крупный банк,atm,vip,medium,ok,3,3982.15,4.78,71,15
2026-02-05 12:42:45,card_auth,S12-0284,E12-001443,Крупный банк,mobile,mass,high,delayed,2,2910.83,7.34,260,15
2026-02-15 02:54:52,card_auth,S12-0295,E12-002961,Крупный банк,atm,mass,medium,ok,1,566.61,1.48,44,15
2026-02-12 19:47:45,risk_alert,S12-0013,E12-005921,Крупный банк,atm,mass,low,ok,5,4506.48,3.63,33,15
2026-02-15 13:01:00,mobile_login,S12-0366,E12-000449,Крупный банк,atm,mass,low,delayed,2,1531.86,3.17,174,15
2026-02-21 11:52:19,card_capture,S12-0130,E12-004878,Крупный банк,atm,mass,low,warning,4,1442.37,2.97,62,15
2026-02-22 21:21:17,transfer,S12-0155,E12-005068,Крупный банк,atm,mass,medium,ok,1,3996.34,3.19,204,15
2026-02-13 12:40:30,mobile_login,S12-0159,E12-000666,Крупный банк,web,mass,low,ok,1,23539.9,5.47,101,15
2026-02-28 02:52:03,card_auth,S12-0096,E12-005563,Крупный банк,atm,social,medium,warning,3,4462.12,1.59,45,15
2026-02-19 04:08:00,card_capture,S12-0350,E12-000442,Крупный банк,web,mass,low,error,3,5567.16,4.23,32,15
