event_id,timestamp,region,category,item_id,quantity,price,discount,revenue,is_promo
365,2024-01-01 06:04:00,East,E,9805,7,11.33,0.1,71.38,1
366,2024-01-01 06:05:00,North,E,3004,5,31.41,0.0,157.05,0
367,2024-01-01 06:06:00,North,C,1008,1,19.72,0.05,18.73,1
368,2024-01-01 06:07:00,East,C,7132,7,32.8,0.0,229.6,0
369,2024-01-01 06:08:00,South,C,8786,2,22.8,0.0,45.6,0
370,2024-01-01 06:09:00,South,F,7835,4,18.35,0.1,66.06,1
371,2024-01-01 06:10:00,Center,C,9071,4,23.63,0.03,91.68,1
372,2024-01-01 06:11:00,South,A,5420,5,34.85,0.0,174.25,0
373,2024-01-01 06:12:00,Center,C,7771,1,17.29,0.0,17.29,0
374,2024-01-01 06:13:00,South,E,4757,7,16.42,0.0,114.94,0
375,2024-01-01 06:14:00,North,A,6899,4,19.82,0.03,76.9,1
376,2024-01-01 06:15:00,North,D,4578,5,9.31,0.03,45.15,1
377,2024-01-01 06:16:00,West,E,9715,5,14.43,0.15,61.33,1
378,2024-01-01 06:17:00,West,E,2608,5,22.56,0.0,112.8,0
379,2024-01-01 06:18:00,North,D,9046,6,24.33,0.05,138.68,1
380,2024-01-01 06:19:00,South,A,1890,7,18.77,0.0,131.39,0
381,2024-01-01 06:20:00,West,C,7247,5,14.51,0.1,65.3,1
382,2024-01-01 06:21:00,North,F,7433,6,39.48,0.15,201.35,1
383,2024-01-01 06:22:00,South,E,7715,3,14.58,0.0,43.74,0
384,2024-01-01 06:23:00,South,B,5629,2,20.05,0.0,40.1,0
385,2024-01-01 06:24:00,East,D,2758,7,23.28,0.0,162.96,0
386,2024-01-01 06:25:00,West,E,7226,3,20.64,0.03,60.06,1
387,2024-01-01 06:26:00,West,D,1567,1,47.56,0.0,47.56,0
388,2024-01-01 06:27:00,Center,E,8871,7,37.98,0.1,239.27,1
389,2024-01-01 06:28:00,Center,F,7653,2,50.92,0.05,96.75,1
390,2024-01-01 06:29:00,East,D,4683,5,11.94,0.0,59.7,0
391,2024-01-01 06:30:00,East,C,8293,6,23.41,0.0,140.46,0
392,2024-01-01 06:31:00,East,B,1504,1,10.24,0.03,9.93,1
393,2024-01-01 06:32:00,North,C,4991,7,22.24,0.0,155.68,0
394,2024-01-01 06:33:00,Center,E,4655,2,15.43,0.1,27.77,1
395,2024-01-01 06:34:00,Center,F,3053,4,17.39,0.03,67.47,1
396,2024-01-01 06:35:00,Center,E,8919,7,21.96,0.05,146.03,1
397,2024-01-01 06:36:00,West,F,6139,3,21.39,0.05,60.96,1
398,2024-01-01 06:37:00,North,F,5942,4,34.52,0.0,138.08,0
399,2024-01-01 06:38:00,West,C,1764,2,12.79,0.0,25.58,0
400,2024-01-01 06:39:00,West,C,1704,1,33.89,0.0,33.89,0
401,2024-01-01 06:40:00,West,B,8253,6,37.17,0.1,200.72,1
402,2024-01-01 06:41:00,East,B,8328,6,22.0,0.0,132.0,0
403,2024-01-01 06:42:00,Center,E,6472,1,23.98,0.03,23.26,1
404,2024-01-01 06:43:00,North,E,7655,4,19.39,0.0,77.56,0
405,2024-01-01 06:44:00,Center,B,9630,5,16.76,0.1,75.42,1
406,2024-01-01 06:45:00,East,C,2336,1,7.72,0.1,6.95,1
407,2024-01-01 06:46:00,Center,F,9891,4,43.51,0.0,174.04,0
408,2024-01-01 06:47:00,North,E,9329,6,23.18,0.05,132.13,1
409,2024-01-01 06:48:00,Center,D,7181,3,17.41,0.1,47.01,1
410,2024-01-01 06:49:00,West,F,5385,1,15.01,0.05,14.26,1
411,2024-01-01 06:50:00,South,D,3055,1,28.18,0.15,23.95,1
412,2024-01-01 06:51:00,Center,E,6685,4,20.52,0.0,82.08,0
413,2024-01-01 06:52:00,South,E,9259,6,15.46,0.0,92.76,0
414,2024-01-01 06:53:00,Center,A,8783,3,46.73,0.03,135.98,1
415,2024-01-01 06:54:00,West,B,4016,5,10.92,0.0,54.6,0
416,2024-01-01 06:55:00,Center,B,9677,7,24.72,0.0,173.04,0
417,2024-01-01 06:56:00,South,B,9826,3,17.04,0.03,49.59,1
418,2024-01-01 06:57:00,North,A,2101,1,27.2,0.0,27.2,0
419,2024-01-01 06:58:00,South,A,2463,2,24.16,0.15,41.07,1
420,2024-01-01 06:59:00,East,A,9846,3,18.91,0.15,48.22,1
421,2024-01-01 07:00:00,South,F,2436,5,41.21,0.05,195.75,1
422,2024-01-01 07:01:00,South,A,8207,6,16.13,0.0,96.78,0
423,2024-01-01 07:02:00,South,C,6117,5,15.92,0.0,79.6,0
424,2024-01-01 07:03:00,North,C,6921,7,18.73,0.0,131.11,0
425,2024-01-01 07:04:00,North,B,4526,6,19.45,0.0,116.7,0
426,2024-01-01 07:05:00,West,E,8327,5,33.3,0.0,166.5,0
427,2024-01-01 07:06:00,West,C,3091,7,10.65,0.1,67.1,1
428,2024-01-01 07:07:00,North,D,9996,4,29.22,0.05,111.04,1
429,2024-01-01 07:08:00,North,F,8050,2,9.04,0.0,18.08,0
430,2024-01-01 07:09:00,Center,D,1168,7,25.97,0.0,181.79,0
431,2024-01-01 07:10:00,West,E,3189,1,22.61,0.0,22.61,0
432,2024-01-01 07:11:00,South,B,4706,4,19.72,0.0,78.88,0
433,2024-01-01 07:12:00,North,E,8906,3,31.4,0.03,91.37,1
434,2024-01-01 07:13:00,East,F,8681,7,49.6,0.1,312.48,1
435,2024-01-01 07:14:00,West,A,2919,1,12.82,0.1,11.54,1
436,2024-01-01 07:15:00,South,B,7040,3,28.83,0.1,77.84,1
437,2024-01-01 07:16:00,North,E,2042,3,16.51,0.03,48.04,1
438,2024-01-01 07:17:00,Center,F,1931,5,13.09,0.0,65.45,0
439,2024-01-01 07:18:00,Center,D,1731,4,11.61,0.0,46.44,0
440,2024-01-01 07:19:00,East,D,4556,3,19.21,0.03,55.9,1
441,2024-01-01 07:20:00,South,B,2012,3,15.43,0.0,46.29,0
442,2024-01-01 07:21:00,East,B,5612,2,18.78,0.0,37.56,0
443,2024-01-01 07:22:00,West,C,1981,6,10.28,0.0,61.68,0
444,2024-01-01 07:23:00,West,F,9417,7,28.04,0.0,196.28,0
445,2024-01-01 07:24:00,Center,E,6725,7,30.26,0.1,190.64,1
446,2024-01-01 07:25:00,South,F,3119,4,18.39,0.0,73.56,0
447,2024-01-01 07:26:00,East,D,8288,5,27.28,0.05,129.58,1
448,2024-01-01 07:27:00,West,E,6817,7,46.5,0.15,276.68,1
449,2024-01-01 07:28:00,East,F,6707,1,17.15,0.0,17.15,0
450,2024-01-01 07:29:00,Center,F,7989,5,24.32,0.03,117.95,1
451,2024-01-01 07:30:00,North,C,5060,1,20.0,0.0,20.0,0
452,2024-01-01 07:31:00,East,C,4966,2,13.43,0.0,26.86,0
453,2024-01-01 07:32:00,Center,F,8716,2,20.48,0.03,39.73,1
454,2024-01-01 07:33:00,South,E,2197,7,30.31,0.1,190.95,1
455,2024-01-01 07:34:00,West,B,6539,1,24.71,0.0,24.71,0
456,2024-01-01 07:35:00,Center,A,4895,7,29.68,0.0,207.76,0
457,2024-01-01 07:36:00,West,C,8453,1,16.16,0.05,15.35,1
458,2024-01-01 07:37:00,Center,B,7943,2,21.13,0.0,42.26,0
459,2024-01-01 07:38:00,North,C,8046,4,25.69,0.03,99.68,1
460,2024-01-01 07:39:00,West,C,3928,6,16.1,0.1,86.94,1
461,2024-01-01 07:40:00,North,B,4050,2,22.59,0.0,45.18,0
462,2024-01-01 07:41:00,South,E,4024,2,19.25,0.1,34.65,1
463,2024-01-01 07:42:00,South,E,1629,5,12.65,0.0,63.25,0
464,2024-01-01 07:43:00,North,D,6501,6,31.89,0.0,191.34,0
465,2024-01-01 07:44:00,West,C,1807,5,29.65,0.0,148.25,0
466,2024-01-01 07:45:00,North,F,5643,1,37.03,0.0,37.03,0
467,2024-01-01 07:46:00,West,E,6751,7,19.53,0.05,129.87,1
468,2024-01-01 07:47:00,Center,F,2129,1,21.98,0.03,21.32,1
469,2024-01-01 07:48:00,South,D,5460,3,38.57,0.1,104.14,1
470,2024-01-01 07:49:00,Center,D,6090,7,28.14,0.03,191.07,1
471,2024-01-01 07:50:00,North,B,6859,5,21.34,0.0,106.7,0
472,2024-01-01 07:51:00,Center,D,5746,1,10.85,0.05,10.31,1
473,2024-01-01 07:52:00,Center,C,8919,4,23.6,0.03,91.57,1
474,2024-01-01 07:53:00,Center,B,4022,7,10.79,0.05,71.75,1
475,2024-01-01 07:54:00,North,E,7116,6,10.29,0.0,61.74,0
476,2024-01-01 07:55:00,North,F,9569,1,20.95,0.0,20.95,0
477,2024-01-01 07:56:00,East,F,9630,1,24.0,0.03,23.28,1
478,2024-01-01 07:57:00,North,D,4249,4,12.14,0.0,48.56,0
479,2024-01-01 07:58:00,West,A,6510,1,30.98,0.0,30.98,0
480,2024-01-01 07:59:00,South,B,5754,3,35.77,0.05,101.94,1
481,2024-01-01 08:00:00,North,B,1902,3,15.19,0.1,41.01,1
482,2024-01-01 08:01:00,Center,C,2717,7,30.74,0.03,208.72,1
483,2024-01-01 08:02:00,North,F,8614,3,15.68,0.05,44.69,1
484,2024-01-01 08:03:00,South,D,6668,5,21.56,0.05,102.41,1
485,2024-01-01 08:04:00,Center,F,6536,5,14.92,0.03,72.36,1
486,2024-01-01 08:05:00,East,A,2026,6,10.96,0.03,63.79,1
487,2024-01-01 08:06:00,Center,E,2701,6,27.43,0.0,164.58,0
488,2024-01-01 08:07:00,Center,F,3446,2,18.93,0.0,37.86,0
489,2024-01-01 08:08:00,West,F,7186,6,30.26,0.05,172.48,1
490,2024-01-01 08:09:00,North,F,3022,4,16.92,0.05,64.3,1
491,2024-01-01 08:10:00,East,E,8098,3,72.83,0.03,211.94,1
492,2024-01-01 08:11:00,South,A,6890,7,22.67,0.05,150.76,1
493,2024-01-01 08:12:00,North,F,1333,7,26.62,0.0,186.34,0
494,2024-01-01 08:13:00,Center,D,9455,7,21.57,0.1,135.89,1
495,2024-01-01 08:14:00,West,D,9518,6,14.16,0.05,80.71,1
496,2024-01-01 08:15:00,North,A,1977,5,25.68,0.0,128.4,0
497,2024-01-01 08:16:00,North,E,7109,7,8.79,0.05,58.45,1
498,2024-01-01 08:17:00,North,C,1434,7,13.35,0.1,84.1,1
499,2024-01-01 08:18:00,West,F,3257,1,30.04,0.05,28.54,1
500,2024-01-01 08:19:00,East,A,9679,7,14.86,0.0,104.02,0
501,2024-01-01 08:20:00,North,F,3351,7,31.31,0.03,212.59,1
502,2024-01-01 08:21:00,North,B,2646,4,37.37,0.05,142.01,1
503,2024-01-01 08:22:00,Center,A,7848,2,17.76,0.0,35.52,0
504,2024-01-01 08:23:00,North,A,2151,5,15.43,0.05,73.29,1
505,2024-01-01 08:24:00,West,F,1502,1,11.34,0.0,11.34,0
506,2024-01-01 08:25:00,South,A,7549,2,24.47,0.0,48.94,0
507,2024-01-01 08:26:00,North,F,3640,1,22.26,0.05,21.15,1
508,2024-01-01 08:27:00,Center,B,4735,6,29.8,0.1,160.92,1
509,2024-01-01 08:28:00,Center,D,4041,7,13.67,0.0,95.69,0
510,2024-01-01 08:29:00,West,B,3221,3,33.54,0.05,95.59,1
511,2024-01-01 08:30:00,West,D,3691,3,14.28,0.03,41.55,1
512,2024-01-01 08:31:00,East,A,4395,1,34.27,0.0,34.27,0
513,2024-01-01 08:32:00,South,E,5917,1,34.82,0.1,31.34,1
514,2024-01-01 08:33:00,South,E,6379,2,15.03,0.15,25.55,1
515,2024-01-01 08:34:00,Center,F,1953,1,10.98,0.05,10.43,1
516,2024-01-01 08:35:00,North,F,7428,2,23.54,0.0,47.08,0
517,2024-01-01 08:36:00,Center,B,8331,7,15.09,0.0,105.63,0
518,2024-01-01 08:37:00,South,F,6142,5,9.9,0.0,49.5,0
519,2024-01-01 08:38:00,South,B,2580,2,65.96,0.1,118.73,1
520,2024-01-01 08:39:00,West,F,9336,6,13.88,0.0,83.28,0
521,2024-01-01 08:40:00,West,A,7668,2,27.03,0.05,51.36,1
522,2024-01-01 08:41:00,North,B,1641,1,24.11,0.05,22.9,1
523,2024-01-01 08:42:00,Center,B,6634,3,17.39,0.0,52.17,0
524,2024-01-01 08:43:00,East,F,4433,6,18.03,0.0,108.18,0
525,2024-01-01 08:44:00,Center,D,1642,1,15.21,0.05,14.45,1
526,2024-01-01 08:45:00,North,B,9575,7,8.56,0.0,59.92,0
527,2024-01-01 08:46:00,South,B,1812,1,12.46,0.0,12.46,0
528,2024-01-01 08:47:00,West,B,1120,5,22.67,0.0,113.35,0
529,2024-01-01 08:48:00,North,E,2756,5,16.41,0.1,73.84,1
530,2024-01-01 08:49:00,East,E,2415,2,22.9,0.05,43.51,1
531,2024-01-01 08:50:00,South,F,9263,6,13.31,0.1,71.87,1
532,2024-01-01 08:51:00,North,A,2644,1,11.74,0.0,11.74,0
533,2024-01-01 08:52:00,Center,A,9104,2,21.99,0.1,39.58,1
534,2024-01-01 08:53:00,West,E,2738,3,26.69,0.1,72.06,1
535,2024-01-01 08:54:00,North,A,3395,2,20.72,0.0,41.44,0
536,2024-01-01 08:55:00,Center,F,7886,1,14.78,0.0,14.78,0
537,2024-01-01 08:56:00,East,C,8376,3,26.83,0.05,76.47,1
538,2024-01-01 08:57:00,East,E,9704,4,21.11,0.0,84.44,0
539,2024-01-01 08:58:00,East,B,6034,7,17.85,0.0,124.95,0
540,2024-01-01 08:59:00,North,C,4942,5,17.86,0.1,80.37,1
541,2024-01-01 09:00:00,North,F,2945,2,29.13,0.1,52.43,1
542,2024-01-01 09:01:00,Center,A,7775,7,29.12,0.0,203.84,0
543,2024-01-01 09:02:00,East,F,8060,6,38.97,0.03,226.81,1
544,2024-01-01 09:03:00,West,A,8766,4,20.98,0.1,75.53,1
545,2024-01-01 09:04:00,East,B,6039,4,31.86,0.1,114.7,1
546,2024-01-01 09:05:00,East,F,1863,7,27.46,0.05,182.61,1
547,2024-01-01 09:06:00,South,E,7790,7,20.85,0.1,131.36,1
548,2024-01-01 09:07:00,East,A,4198,7,26.89,0.05,178.82,1
549,2024-01-01 09:08:00,East,B,9335,4,20.45,0.0,81.8,0
550,2024-01-01 09:09:00,East,F,7760,3,21.55,0.03,62.71,1
551,2024-01-01 09:10:00,Center,B,1963,6,39.24,0.1,211.9,1
552,2024-01-01 09:11:00,West,F,4971,4,21.12,0.0,84.48,0
553,2024-01-01 09:12:00,South,A,2137,7,10.5,0.0,73.5,0
554,2024-01-01 09:13:00,West,B,3237,1,14.51,0.1,13.06,1
555,2024-01-01 09:14:00,West,A,2172,1,11.18,0.05,10.62,1
556,2024-01-01 09:15:00,Center,A,5918,1,45.07,0.0,45.07,0
557,2024-01-01 09:16:00,East,B,1957,2,15.63,0.03,30.32,1
558,2024-01-01 09:17:00,Center,C,5101,6,37.63,0.15,191.91,1
559,2024-01-01 09:18:00,North,A,4423,2,37.24,0.05,70.76,1
560,2024-01-01 09:19:00,North,E,4044,3,17.91,0.1,48.36,1
561,2024-01-01 09:20:00,West,F,1506,1,18.5,0.0,18.5,0
562,2024-01-01 09:21:00,South,F,3395,2,12.07,0.0,24.14,0
563,2024-01-01 09:22:00,West,A,1879,7,38.36,0.0,268.52,0
564,2024-01-01 09:23:00,South,C,7926,7,22.7,0.1,143.01,1
565,2024-01-01 09:24:00,South,B,2746,3,37.28,0.03,108.48,1
566,2024-01-01 09:25:00,North,F,8998,2,17.85,0.05,33.92,1
567,2024-01-01 09:26:00,South,F,8118,1,14.28,0.05,13.57,1
568,2024-01-01 09:27:00,South,C,7892,4,28.3,0.0,113.2,0
569,2024-01-01 09:28:00,North,E,9598,6,22.69,0.1,122.53,1
570,2024-01-01 09:29:00,Center,B,8994,7,24.11,0.1,151.89,1
571,2024-01-01 09:30:00,North,C,7613,1,12.54,0.0,12.54,0
572,2024-01-01 09:31:00,South,E,8743,3,25.79,0.0,77.37,0
573,2024-01-01 09:32:00,Center,B,7648,6,26.83,0.0,160.98,0
574,2024-01-01 09:33:00,North,E,5327,5,8.36,0.0,41.8,0
575,2024-01-01 09:34:00,South,A,3345,2,22.29,0.1,40.12,1
576,2024-01-01 09:35:00,Center,E,7431,4,31.95,0.1,115.02,1
577,2024-01-01 09:36:00,West,E,3823,6,26.61,0.0,159.66,0
578,2024-01-01 09:37:00,Center,F,9716,1,24.43,0.0,24.43,0
579,2024-01-01 09:38:00,North,B,6537,3,18.39,0.0,55.17,0
580,2024-01-01 09:39:00,East,B,4352,6,25.72,0.0,154.32,0
581,2024-01-01 09:40:00,North,C,3660,7,33.45,0.0,234.15,0
582,2024-01-01 09:41:00,East,A,3337,5,11.95,0.0,59.75,0
583,2024-01-01 09:42:00,South,B,8226,3,21.93,0.0,65.79,0
584,2024-01-01 09:43:00,Center,E,5666,2,14.51,0.05,27.57,1
585,2024-01-01 09:44:00,North,E,8258,6,36.21,0.0,217.26,0
586,2024-01-01 09:45:00,West,E,2244,7,20.3,0.05,134.99,1
587,2024-01-01 09:46:00,East,F,8581,7,16.51,0.05,109.79,1
588,2024-01-01 09:47:00,East,A,3966,4,32.88,0.0,131.52,0
589,2024-01-01 09:48:00,Center,A,5384,4,15.19,0.05,57.72,1
590,2024-01-01 09:49:00,East,F,1994,2,15.23,0.0,30.46,0
591,2024-01-01 09:50:00,East,D,7612,7,13.9,0.05,92.43,1
592,2024-01-01 09:51:00,West,B,9717,4,26.27,0.0,105.08,0
593,2024-01-01 09:52:00,Center,F,8480,2,24.6,0.15,41.82,1
594,2024-01-01 09:53:00,Center,A,5040,1,21.34,0.0,21.34,0
595,2024-01-01 09:54:00,North,D,5596,1,15.18,0.05,14.42,1
596,2024-01-01 09:55:00,East,C,7814,1,28.21,0.05,26.8,1
597,2024-01-01 09:56:00,West,B,8744,6,79.43,0.05,452.75,1
598,2024-01-01 09:57:00,South,D,5380,5,27.74,0.0,138.7,0
599,2024-01-01 09:58:00,West,A,5839,3,20.71,0.1,55.92,1
600,2024-01-01 09:59:00,North,F,3506,4,18.69,0.05,71.02,1
601,2024-01-01 10:00:00,North,F,5931,5,30.8,0.0,154.0,0
602,2024-01-01 10:01:00,Center,B,3443,4,25.28,0.0,101.12,0
603,2024-01-01 10:02:00,North,B,1634,7,16.51,0.0,115.57,0
604,2024-01-01 10:03:00,South,A,2301,6,15.39,0.0,92.34,0
605,2024-01-01 10:04:00,East,C,4543,3,21.44,0.0,64.32,0
606,2024-01-01 10:05:00,West,A,5344,2,23.92,0.0,47.84,0
607,2024-01-01 10:06:00,South,C,4946,3,29.79,0.03,86.69,1
608,2024-01-01 10:07:00,East,F,6896,5,46.17,0.0,230.85,0
609,2024-01-01 10:08:00,West,F,5640,3,13.24,0.03,38.53,1
610,2024-01-01 10:09:00,Center,E,1471,1,19.77,0.0,19.77,0
611,2024-01-01 10:10:00,South,F,7338,3,58.7,0.05,167.3,1
612,2024-01-01 10:11:00,Center,F,2070,1,17.31,0.15,14.71,1
613,2024-01-01 10:12:00,West,A,8131,4,12.36,0.1,44.5,1
614,2024-01-01 10:13:00,West,F,3696,3,16.62,0.05,47.37,1
615,2024-01-01 10:14:00,West,C,9428,2,27.83,0.1,50.09,1
616,2024-01-01 10:15:00,East,E,3837,5,28.45,0.05,135.14,1
617,2024-01-01 10:16:00,North,C,6215,3,45.96,0.0,137.88,0
618,2024-01-01 10:17:00,West,A,9576,1,31.07,0.0,31.07,0
619,2024-01-01 10:18:00,North,E,5933,6,7.23,0.0,43.38,0
620,2024-01-01 10:19:00,East,D,2438,1,26.53,0.0,26.53,0
621,2024-01-01 10:20:00,South,F,3099,3,17.56,0.03,51.1,1
622,2024-01-01 10:21:00,South,F,3269,2,23.77,0.1,42.79,1
623,2024-01-01 10:22:00,West,E,8607,2,29.96,0.03,58.12,1
624,2024-01-01 10:23:00,West,A,3539,3,17.31,0.03,50.37,1
625,2024-01-01 10:24:00,North,F,7217,2,27.47,0.0,54.94,0
626,2024-01-01 10:25:00,North,D,2925,7,15.02,0.0,105.14,0
627,2024-01-01 10:26:00,Center,A,9481,7,19.38,0.0,135.66,0
628,2024-01-01 10:27:00,West,A,8245,3,16.3,0.1,44.01,1
629,2024-01-01 10:28:00,North,F,7145,4,23.29,0.1,83.84,1
630,2024-01-01 10:29:00,West,A,7859,4,24.98,0.0,99.92,0
631,2024-01-01 10:30:00,Center,C,8898,6,17.85,0.03,103.89,1
632,2024-01-01 10:31:00,West,C,6161,2,19.91,0.1,35.84,1
633,2024-01-01 10:32:00,West,A,2405,3,20.44,0.0,61.32,0
634,2024-01-01 10:33:00,Center,D,4285,4,37.29,0.0,149.16,0
635,2024-01-01 10:34:00,Center,C,8085,7,32.23,0.03,218.84,1
636,2024-01-01 10:35:00,Center,C,6214,5,19.91,0.0,99.55,0
637,2024-01-01 10:36:00,East,F,3781,1,16.31,0.05,15.49,1
638,2024-01-01 10:37:00,North,A,9414,6,24.9,0.1,134.46,1
639,2024-01-01 10:38:00,Center,A,6294,2,44.14,0.1,79.45,1
640,2024-01-01 10:39:00,North,E,9319,4,12.68,0.0,50.72,0
641,2024-01-01 10:40:00,West,F,6944,2,20.82,0.0,41.64,0
642,2024-01-01 10:41:00,South,C,1939,6,33.81,0.1,182.57,1
643,2024-01-01 10:42:00,West,D,8765,5,27.18,0.15,115.52,1
644,2024-01-01 10:43:00,North,D,2447,5,27.44,0.0,137.2,0
645,2024-01-01 10:44:00,South,C,6533,2,18.87,0.0,37.74,0
646,2024-01-01 10:45:00,North,E,3117,2,43.01,0.03,83.44,1
647,2024-01-01 10:46:00,South,A,9066,6,56.5,0.1,305.1,1
648,2024-01-01 10:47:00,East,B,3950,1,29.16,0.03,28.29,1
649,2024-01-01 10:48:00,North,F,4891,4,27.51,0.0,110.04,0
650,2024-01-01 10:49:00,West,E,7498,4,27.21,0.0,108.84,0
651,2024-01-01 10:50:00,West,A,6078,4,54.68,0.1,196.85,1
652,2024-01-01 10:51:00,East,E,3853,7,7.03,0.0,49.21,0
653,2024-01-01 10:52:00,North,B,4635,3,10.14,0.0,30.42,0
654,2024-01-01 10:53:00,South,E,7876,5,28.01,0.0,140.05,0
655,2024-01-01 10:54:00,South,F,7331,2,12.97,0.03,25.16,1
656,2024-01-01 10:55:00,South,D,9764,6,18.29,0.0,109.74,0
657,2024-01-01 10:56:00,Center,A,5313,5,17.35,0.1,78.08,1
658,2024-01-01 10:57:00,West,E,8304,5,42.49,0.0,212.45,0
659,2024-01-01 10:58:00,East,E,5080,4,26.99,0.0,107.96,0
660,2024-01-01 10:59:00,South,C,9272,4,16.81,0.1,60.52,1
661,2024-01-01 11:00:00,South,F,7576,5,24.27,0.05,115.28,1
662,2024-01-01 11:01:00,Center,C,1523,3,29.88,0.05,85.16,1
663,2024-01-01 11:02:00,West,F,1321,2,23.74,0.0,47.48,0
664,2024-01-01 11:03:00,North,B,7611,1,26.07,0.0,26.07,0
665,2024-01-01 11:04:00,West,E,7038,4,12.61,0.0,50.44,0
666,2024-01-01 11:05:00,East,D,4672,5,15.79,0.0,78.95,0
667,2024-01-01 11:06:00,Center,D,8346,2,28.84,0.1,51.91,1
668,2024-01-01 11:07:00,East,C,1220,4,46.3,0.03,179.64,1
669,2024-01-01 11:08:00,North,E,4319,7,44.08,0.1,277.7,1
670,2024-01-01 11:09:00,North,B,3203,5,21.17,0.0,105.85,0
671,2024-01-01 11:10:00,North,A,4614,3,14.11,0.1,38.1,1
672,2024-01-01 11:11:00,North,E,9800,7,12.87,0.0,90.09,0
673,2024-01-01 11:12:00,South,B,6484,1,25.13,0.05,23.87,1
674,2024-01-01 11:13:00,Center,C,9255,6,29.23,0.05,166.61,1
675,2024-01-01 11:14:00,South,F,2308,7,7.28,0.0,50.96,0
676,2024-01-01 11:15:00,Center,D,1093,6,20.78,0.05,118.45,1
677,2024-01-01 11:16:00,South,D,1495,4,9.52,0.15,32.37,1
678,2024-01-01 11:17:00,South,A,2155,7,11.28,0.05,75.01,1
679,2024-01-01 11:18:00,South,B,8512,1,39.02,0.0,39.02,0
680,2024-01-01 11:19:00,South,E,2988,7,15.9,0.05,105.74,1
681,2024-01-01 11:20:00,South,E,1673,2,15.31,0.0,30.62,0
682,2024-01-01 11:21:00,South,D,6961,4,25.3,0.05,96.14,1
683,2024-01-01 11:22:00,West,A,6957,3,14.31,0.1,38.64,1
684,2024-01-01 11:23:00,South,F,6814,7,30.5,0.0,213.5,0
685,2024-01-01 11:24:00,East,C,9757,2,15.61,0.03,30.28,1
686,2024-01-01 11:25:00,Center,E,7202,7,26.7,0.03,181.29,1
687,2024-01-01 11:26:00,Center,A,2555,6,38.62,0.0,231.72,0
688,2024-01-01 11:27:00,North,A,8762,1,17.45,0.05,16.58,1
689,2024-01-01 11:28:00,South,B,3365,4,19.86,0.1,71.5,1
690,2024-01-01 11:29:00,East,A,9018,7,33.24,0.03,225.7,1
691,2024-01-01 11:30:00,West,A,5013,3,16.86,0.03,49.06,1
692,2024-01-01 11:31:00,South,E,7363,6,19.54,0.1,105.52,1
693,2024-01-01 11:32:00,North,B,3041,6,13.07,0.05,74.5,1
694,2024-01-01 11:33:00,East,D,4769,2,14.03,0.0,28.06,0
695,2024-01-01 11:34:00,South,C,9974,7,27.97,0.1,176.21,1
696,2024-01-01 11:35:00,South,B,5735,1,18.4,0.0,18.4,0
697,2024-01-01 11:36:00,East,F,1695,3,13.12,0.1,35.42,1
698,2024-01-01 11:37:00,East,C,9670,1,21.64,0.05,20.56,1
699,2024-01-01 11:38:00,South,A,5327,6,20.1,0.0,120.6,0
700,2024-01-01 11:39:00,Center,E,5395,1,17.08,0.03,16.57,1
701,2024-01-01 11:40:00,Center,A,8721,6,14.21,0.0,85.26,0
702,2024-01-01 11:41:00,Center,F,1927,4,56.6,0.0,226.4,0
703,2024-01-01 11:42:00,South,A,7909,7,17.97,0.0,125.79,0
704,2024-01-01 11:43:00,Center,B,3873,7,18.41,0.0,128.87,0
705,2024-01-01 11:44:00,North,B,3596,2,23.05,0.0,46.1,0
706,2024-01-01 11:45:00,North,C,4270,6,20.64,0.05,117.65,1
707,2024-01-01 11:46:00,North,D,3575,2,33.43,0.05,63.52,1
708,2024-01-01 11:47:00,West,E,5831,5,13.01,0.0,65.05,0
709,2024-01-01 11:48:00,East,F,7251,2,21.53,0.05,40.91,1
710,2024-01-01 11:49:00,Center,E,4413,4,20.04,0.1,72.14,1
711,2024-01-01 11:50:00,North,A,3280,1,25.98,0.0,25.98,0
712,2024-01-01 11:51:00,East,E,6891,1,7.45,0.0,7.45,0
713,2024-01-01 11:52:00,South,B,8960,1,17.54,0.0,17.54,0
714,2024-01-01 11:53:00,West,E,9429,7,23.95,0.1,150.89,1
715,2024-01-01 11:54:00,South,E,1283,7,15.21,0.0,106.47,0
716,2024-01-01 11:55:00,South,A,1510,4,23.86,0.0,95.44,0
717,2024-01-01 11:56:00,East,E,4785,1,14.98,0.03,14.53,1
718,2024-01-01 11:57:00,North,B,2004,6,21.59,0.05,123.06,1
719,2024-01-01 11:58:00,South,F,8813,1,13.62,0.0,13.62,0
720,2024-01-01 11:59:00,West,F,3847,3,12.53,0.1,33.83,1
721,2024-01-01 12:00:00,West,C,4738,4,39.56,0.0,158.24,0
722,2024-01-01 12:01:00,North,D,6941,1,23.94,0.05,22.74,1
723,2024-01-01 12:02:00,East,D,4534,1,26.15,0.03,25.37,1
724,2024-01-01 12:03:00,West,A,2632,5,25.77,0.0,128.85,0
725,2024-01-01 12:04:00,Center,B,4460,6,32.28,0.0,193.68,0
726,2024-01-01 12:05:00,South,D,1715,5,15.22,0.0,76.1,0
727,2024-01-01 12:06:00,North,E,9807,6,29.51,0.05,168.21,1
728,2024-01-01 12:07:00,South,A,7704,3,16.5,0.15,42.08,1
729,2024-01-01 12:08:00,East,E,8431,4,20.13,0.05,76.49,1
