event_id,event_time,entity_id,district,source_system,event_type,metric_volume,metric_value,latency_ms,priority,status
EV12_0000232,2025-09-01 06:19:00,БАН_00308,Сектор-Г,mobile,transfer,6,453.5,264.1,low,ok
EV12_0000233,2025-09-01 06:19:00,БАН_02728,Сектор-А,batch_loader,fraud_alert,7,1065.7,223.4,low,ok
EV12_0000234,2025-09-01 06:21:00,БАН_02936,Сектор-Д,portal,transfer,4,2401.67,226.6,medium,ok
EV12_0000235,2025-09-01 06:23:00,БАН_03425,Сектор-Г,mobile,clear,8,1286.19,259.7,low,ok
EV12_0000236,2025-09-01 06:25:00,БАН_03166,Сектор-В,portal,clear,9,679.63,278.8,low,failed
EV12_0000237,2025-09-01 06:25:00,БАН_01650,Сектор-Ж,mobile,clear,8,1814.21,288.5,low,ok
EV12_0000238,2025-09-01 06:27:00,БАН_02023,Сектор-Ж,api,clear,1,1139.87,340.6,medium,ok
EV12_0000239,2025-09-01 06:28:00,БАН_00217,Сектор-З,mobile,cash_withdraw,8,1852.72,284.7,high,delayed
EV12_0000240,2025-09-01 06:29:00,БАН_00321,Сектор-Д,api,cash_withdraw,2,783.28,260.6,medium,ok
EV12_0000241,2025-09-01 06:30:00,БАН_01194,Сектор-Д,iot,cash_withdraw,6,1024.77,126.5,medium,ok
EV12_0000242,2025-09-01 06:30:00,БАН_02322,Сектор-Г,iot,authorize,7,2638.51,268.2,low,ok
EV12_0000243,2025-09-01 06:30:00,БАН_00569,Сектор-Г,portal,authorize,9,1102.86,265.0,low,warning
EV12_0000244,2025-09-01 06:32:00,БАН_03161,Сектор-Г,batch_loader,cash_withdraw,8,2163.14,262.4,medium,ok
EV12_0000245,2025-09-01 06:33:00,БАН_00816,Сектор-А,edge,authorize,11,675.02,126.1,low,ok
EV12_0000246,2025-09-01 06:40:00,БАН_02280,Сектор-Г,edge,cash_withdraw,9,418.2,218.8,high,ok
EV12_0000247,2025-09-01 06:40:00,БАН_01062,Сектор-З,edge,fraud_alert,6,2043.18,82.2,critical,ok
EV12_0000248,2025-09-01 06:40:00,БАН_02980,Сектор-Б,api,clear,6,605.89,271.3,high,warning
EV12_0000249,2025-09-01 06:41:00,БАН_02532,Сектор-Б,mobile,authorize,5,998.69,51.0,high,ok
EV12_0000250,2025-09-01 06:42:00,БАН_01559,Сектор-В,mobile,clear,5,976.56,59.5,low,warning
EV12_0000251,2025-09-01 06:42:00,БАН_01671,Сектор-В,iot,clear,5,3589.55,142.8,medium,ok
EV12_0000252,2025-09-01 06:43:00,БАН_03140,Сектор-Ж,batch_loader,transfer,7,560.68,148.6,low,ok
EV12_0000253,2025-09-01 06:44:00,БАН_02860,Сектор-Б,batch_loader,authorize,6,1228.19,204.9,medium,warning
EV12_0000254,2025-09-01 06:48:00,БАН_02775,Сектор-Е,batch_loader,fraud_alert,5,300.73,102.5,high,ok
EV12_0000255,2025-09-01 06:49:00,БАН_01155,Сектор-Г,iot,authorize,8,2184.34,273.2,critical,ok
EV12_0000256,2025-09-01 06:53:00,БАН_01216,Сектор-Б,mobile,transfer,7,1428.26,243.2,high,ok
EV12_0000257,2025-09-01 06:56:00,БАН_02227,Сектор-З,edge,fraud_alert,4,1121.01,203.2,high,ok
EV12_0000258,2025-09-01 06:57:00,БАН_00203,Сектор-Д,batch_loader,authorize,5,1004.59,138.2,high,ok
EV12_0000259,2025-09-01 06:59:00,БАН_01722,Сектор-Д,api,clear,6,2371.43,166.3,medium,ok
EV12_0000260,2025-09-01 07:00:00,БАН_01541,Сектор-З,iot,clear,2,441.95,351.3,high,ok
EV12_0000261,2025-09-01 07:02:00,БАН_01107,Сектор-Г,portal,cash_withdraw,2,577.49,121.1,medium,ok
EV12_0000262,2025-09-01 07:05:00,БАН_01116,Сектор-З,edge,cash_withdraw,5,2327.72,191.8,medium,ok
EV12_0000263,2025-09-01 07:07:00,БАН_00636,Сектор-Е,edge,transfer,6,475.83,329.8,high,ok
EV12_0000264,2025-09-01 07:07:00,БАН_03105,Сектор-В,iot,authorize,4,1275.85,409.8,medium,ok
EV12_0000265,2025-09-01 07:08:00,БАН_00343,Сектор-Б,batch_loader,authorize,10,1004.79,297.6,low,ok
EV12_0000266,2025-09-01 07:09:00,БАН_00388,Сектор-Ж,portal,cash_withdraw,8,862.79,211.6,high,ok
EV12_0000267,2025-09-01 07:11:00,БАН_02179,Сектор-Е,batch_loader,clear,5,429.18,240.3,high,ok
EV12_0000268,2025-09-01 07:12:00,БАН_00909,Сектор-Ж,iot,transfer,2,1414.52,158.6,medium,ok
EV12_0000269,2025-09-01 07:12:00,БАН_02151,Сектор-Б,edge,authorize,14,1659.53,158.3,low,ok
EV12_0000270,2025-09-01 07:13:00,БАН_01113,Сектор-Е,edge,cash_withdraw,5,189.4,266.9,critical,ok
EV12_0000271,2025-09-01 07:16:00,БАН_01393,Сектор-Ж,portal,transfer,4,1047.71,304.6,medium,ok
EV12_0000272,2025-09-01 07:17:00,БАН_01612,Сектор-Ж,api,fraud_alert,4,2103.8,225.0,medium,ok
EV12_0000273,2025-09-01 07:19:00,БАН_00457,Сектор-Е,mobile,clear,7,507.01,240.9,high,ok
EV12_0000274,2025-09-01 07:22:00,БАН_02939,Сектор-Е,mobile,authorize,6,1667.86,344.9,medium,ok
EV12_0000275,2025-09-01 07:29:00,БАН_02419,Сектор-Е,batch_loader,clear,3,1055.21,252.5,low,ok
EV12_0000276,2025-09-01 07:31:00,БАН_03212,Сектор-Д,batch_loader,clear,3,1554.77,335.6,high,ok
EV12_0000277,2025-09-01 07:34:00,БАН_01503,Сектор-Б,mobile,authorize,5,866.92,290.2,medium,failed
EV12_0000278,2025-09-01 07:36:00,БАН_02657,Сектор-Е,batch_loader,fraud_alert,9,373.02,301.8,critical,ok
EV12_0000279,2025-09-01 07:37:00,БАН_02333,Сектор-З,portal,cash_withdraw,3,684.87,301.2,high,ok
EV12_0000280,2025-09-01 07:39:00,БАН_01724,Сектор-Е,iot,transfer,3,569.39,236.2,low,ok
EV12_0000281,2025-09-01 07:40:00,БАН_02554,Сектор-Б,mobile,transfer,10,1285.82,449.2,low,ok
EV12_0000282,2025-09-01 07:40:00,БАН_02517,Сектор-А,batch_loader,authorize,4,1046.83,240.0,critical,ok
EV12_0000283,2025-09-01 07:40:00,БАН_00287,Сектор-Г,batch_loader,authorize,8,1357.07,218.0,medium,ok
EV12_0000284,2025-09-01 07:40:00,БАН_00040,Сектор-Ж,iot,clear,5,1097.92,134.5,high,ok
EV12_0000285,2025-09-01 07:41:00,БАН_01078,Сектор-В,mobile,transfer,6,1712.51,211.7,medium,ok
EV12_0000286,2025-09-01 07:42:00,БАН_00818,Сектор-Е,api,authorize,10,2494.32,217.7,low,ok
EV12_0000287,2025-09-01 07:44:00,БАН_00415,Сектор-В,edge,cash_withdraw,9,887.02,275.0,high,ok
EV12_0000288,2025-09-01 07:47:00,БАН_02976,Сектор-Е,api,clear,9,738.62,258.8,low,ok
EV12_0000289,2025-09-01 07:49:00,БАН_01568,Сектор-Г,portal,cash_withdraw,5,704.5,61.7,critical,ok
EV12_0000290,2025-09-01 07:52:00,БАН_02820,Сектор-Ж,portal,clear,9,1356.13,447.5,critical,ok
EV12_0000291,2025-09-01 07:54:00,БАН_00587,Сектор-Ж,batch_loader,clear,8,1490.79,225.5,low,ok
EV12_0000292,2025-09-01 07:54:00,БАН_00808,Сектор-Г,api,clear,4,1976.93,,low,failed
EV12_0000293,2025-09-01 07:56:00,БАН_02456,Сектор-Г,mobile,transfer,6,242.78,294.9,high,ok
EV12_0000294,2025-09-01 08:00:00,БАН_02996,Сектор-Г,api,authorize,8,732.37,244.0,low,ok
EV12_0000295,2025-09-01 08:01:00,БАН_01287,Сектор-Ж,portal,clear,8,961.55,264.2,high,ok
EV12_0000296,2025-09-01 08:01:00,БАН_03394,Сектор-Б,iot,clear,10,1708.77,318.5,medium,delayed
EV12_0000297,2025-09-01 08:02:00,БАН_02650,Сектор-Ж,mobile,clear,8,1287.54,258.0,low,ok
EV12_0000298,2025-09-01 08:02:00,БАН_01084,Сектор-Д,batch_loader,transfer,6,755.24,365.0,low,ok
EV12_0000299,2025-09-01 08:03:00,БАН_03241,Сектор-Б,batch_loader,authorize,9,686.78,257.7,low,ok
EV12_0000300,2025-09-01 08:05:00,БАН_00193,Сектор-В,mobile,transfer,6,465.53,214.3,low,ok
EV12_0000301,2025-09-01 08:05:00,БАН_02271,Сектор-А,portal,authorize,6,491.35,312.8,high,ok
EV12_0000302,2025-09-01 08:08:00,БАН_00497,Сектор-Д,api,cash_withdraw,7,1430.81,279.5,low,delayed
EV12_0000303,2025-09-01 08:08:00,БАН_01114,Сектор-Г,batch_loader,authorize,10,496.42,241.4,low,ok
EV12_0000304,2025-09-01 08:11:00,БАН_00518,Сектор-А,mobile,fraud_alert,5,328.17,157.7,medium,ok
EV12_0000305,2025-09-01 08:12:00,БАН_02542,Сектор-Д,edge,authorize,10,474.84,308.3,high,ok
EV12_0000306,2025-09-01 08:17:00,БАН_01647,Сектор-А,batch_loader,authorize,12,1415.1,250.9,low,warning
EV12_0000307,2025-09-01 08:17:00,БАН_01051,Сектор-Е,batch_loader,clear,10,869.83,209.2,low,delayed
EV12_0000308,2025-09-01 08:19:00,БАН_02740,Сектор-Г,batch_loader,fraud_alert,10,2297.08,174.0,high,ok
EV12_0000309,2025-09-01 08:19:00,БАН_01260,Сектор-Е,api,clear,6,705.34,348.8,medium,ok
EV12_0000310,2025-09-01 08:19:00,БАН_02545,Сектор-Г,batch_loader,authorize,7,1230.72,384.1,high,ok
EV12_0000311,2025-09-01 08:23:00,БАН_03419,Сектор-Е,edge,fraud_alert,12,1517.81,235.4,low,ok
EV12_0000312,2025-09-01 08:24:00,БАН_01331,Сектор-З,portal,cash_withdraw,11,428.31,135.5,low,ok
EV12_0000313,2025-09-01 08:25:00,БАН_02804,Сектор-Ж,batch_loader,clear,6,1746.45,330.8,low,ok
EV12_0000314,2025-09-01 08:26:00,БАН_02934,Сектор-З,api,cash_withdraw,7,520.89,323.8,low,ok
EV12_0000315,2025-09-01 08:27:00,БАН_01525,Сектор-З,portal,authorize,7,606.27,241.1,medium,ok
EV12_0000316,2025-09-01 08:27:00,БАН_02000,Сектор-З,iot,authorize,13,416.02,181.5,medium,ok
EV12_0000317,2025-09-01 08:28:00,БАН_01779,Сектор-В,edge,authorize,4,1103.87,363.3,low,ok
EV12_0000318,2025-09-01 08:28:00,БАН_01551,Сектор-А,iot,clear,6,1819.59,312.3,high,ok
EV12_0000319,2025-09-01 08:33:00,БАН_00208,Сектор-Е,iot,authorize,6,157.62,273.1,low,ok
EV12_0000320,2025-09-01 08:33:00,БАН_00426,Сектор-В,batch_loader,cash_withdraw,11,1476.64,349.8,medium,ok
EV12_0000321,2025-09-01 08:35:00,БАН_00335,Сектор-Е,mobile,cash_withdraw,10,923.52,236.0,medium,ok
EV12_0000322,2025-09-01 08:39:00,БАН_01136,Сектор-Б,mobile,clear,4,997.12,153.8,high,ok
EV12_0000323,2025-09-01 08:41:00,БАН_02698,Сектор-Б,mobile,cash_withdraw,5,1179.19,267.7,low,ok
EV12_0000324,2025-09-01 08:41:00,БАН_00343,Сектор-З,api,clear,8,928.41,246.6,low,ok
EV12_0000325,2025-09-01 08:41:00,БАН_00367,Сектор-В,batch_loader,authorize,7,809.64,376.8,medium,ok
EV12_0000326,2025-09-01 08:43:00,БАН_03068,Сектор-Ж,iot,cash_withdraw,4,214.77,210.4,low,ok
EV12_0000327,2025-09-01 08:45:00,БАН_01905,Сектор-Г,batch_loader,authorize,4,576.81,241.3,medium,ok
EV12_0000328,2025-09-01 08:48:00,БАН_00666,Сектор-Д,edge,cash_withdraw,6,1428.04,293.3,medium,ok
EV12_0000329,2025-09-01 08:48:00,БАН_00237,Сектор-А,mobile,clear,9,1088.93,95.3,medium,ok
EV12_0000330,2025-09-01 08:48:00,БАН_03377,Сектор-Ж,portal,transfer,7,942.81,277.1,low,warning
EV12_0000331,2025-09-01 08:49:00,БАН_00083,Сектор-Ж,mobile,clear,9,1058.0,221.8,low,ok
EV12_0000332,2025-09-01 08:49:00,БАН_00594,Сектор-З,batch_loader,fraud_alert,3,2329.97,245.1,medium,ok
EV12_0000333,2025-09-01 08:49:00,БАН_01107,Сектор-Д,mobile,transfer,3,1815.33,303.2,low,ok
EV12_0000334,2025-09-01 08:53:00,БАН_01794,Сектор-Е,iot,transfer,7,624.09,95.2,low,ok
EV12_0000335,2025-09-01 08:55:00,БАН_02568,Сектор-Ж,api,fraud_alert,6,403.0,281.5,medium,ok
EV12_0000336,2025-09-01 08:58:00,БАН_01265,Сектор-Ж,batch_loader,authorize,7,3200.97,99.6,medium,ok
EV12_0000337,2025-09-01 09:03:00,БАН_01638,Сектор-Е,batch_loader,transfer,10,1586.25,272.3,low,ok
EV12_0000338,2025-09-01 09:05:00,БАН_01430,Сектор-Д,iot,fraud_alert,4,1197.33,187.2,low,failed
EV12_0000339,2025-09-01 09:09:00,БАН_00657,Сектор-З,api,authorize,10,2085.12,148.9,low,ok
EV12_0000340,2025-09-01 09:09:00,БАН_02899,Сектор-Ж,edge,transfer,9,748.17,306.4,low,ok
EV12_0000341,2025-09-01 09:11:00,БАН_00721,Сектор-А,portal,authorize,3,993.69,275.9,high,ok
EV12_0000342,2025-09-01 09:12:00,БАН_02737,Сектор-А,mobile,cash_withdraw,4,1162.81,210.1,low,ok
EV12_0000343,2025-09-01 09:14:00,БАН_01938,Сектор-З,iot,authorize,4,2731.1,152.2,low,ok
EV12_0000344,2025-09-01 09:16:00,БАН_00957,Сектор-Б,batch_loader,transfer,7,607.92,170.3,low,ok
EV12_0000345,2025-09-01 09:19:00,БАН_02205,Сектор-В,iot,cash_withdraw,4,1670.88,342.4,medium,warning
EV12_0000346,2025-09-01 09:20:00,БАН_02272,Сектор-Б,batch_loader,transfer,7,354.76,348.5,medium,ok
EV12_0000347,2025-09-01 09:20:00,БАН_02487,Сектор-Г,edge,cash_withdraw,8,493.38,338.8,medium,ok
EV12_0000348,2025-09-01 09:21:00,БАН_01083,Сектор-Ж,mobile,fraud_alert,8,840.44,253.9,low,warning
EV12_0000349,2025-09-01 09:22:00,БАН_01010,Сектор-Д,iot,clear,4,899.54,232.6,high,ok
EV12_0000350,2025-09-01 09:22:00,БАН_02110,Сектор-Б,iot,clear,8,1032.28,58.0,critical,ok
EV12_0000351,2025-09-01 09:22:00,БАН_01074,Сектор-З,batch_loader,clear,5,998.59,153.4,medium,ok
EV12_0000352,2025-09-01 09:23:00,БАН_01771,Сектор-В,api,authorize,6,1521.29,326.3,high,ok
EV12_0000353,2025-09-01 09:24:00,БАН_02485,Сектор-Б,iot,fraud_alert,8,1385.34,276.8,medium,ok
EV12_0000354,2025-09-01 09:24:00,БАН_00854,Сектор-Б,api,fraud_alert,6,969.42,307.5,low,ok
EV12_0000355,2025-09-01 09:26:00,БАН_00853,Сектор-Е,batch_loader,fraud_alert,8,384.26,301.3,low,ok
EV12_0000356,2025-09-01 09:28:00,БАН_02162,Сектор-Ж,portal,transfer,10,1227.3,294.0,low,ok
EV12_0000357,2025-09-01 09:30:00,БАН_00090,Сектор-Ж,edge,authorize,7,361.46,183.3,high,delayed
EV12_0000358,2025-09-01 09:31:00,БАН_00269,Сектор-З,edge,clear,9,305.15,207.7,medium,ok
EV12_0000359,2025-09-01 09:34:00,БАН_02118,Сектор-Е,batch_loader,clear,8,272.73,159.7,medium,ok
EV12_0000360,2025-09-01 09:36:00,БАН_00755,Сектор-Е,batch_loader,authorize,7,1376.66,273.9,medium,ok
EV12_0000361,2025-09-01 09:40:00,БАН_00314,Сектор-Ж,edge,cash_withdraw,5,1504.75,188.0,medium,ok
EV12_0000362,2025-09-01 09:41:00,БАН_01055,Сектор-Ж,mobile,authorize,1,441.64,283.6,critical,ok
EV12_0000363,2025-09-01 09:41:00,БАН_01224,Сектор-В,iot,clear,8,853.87,263.4,low,ok
EV12_0000364,2025-09-01 09:43:00,БАН_02104,Сектор-Ж,portal,transfer,3,866.19,186.8,low,ok
EV12_0000365,2025-09-01 09:44:00,БАН_03419,Сектор-Д,iot,transfer,5,598.4,241.5,low,delayed
EV12_0000366,2025-09-01 09:46:00,БАН_02443,Сектор-З,mobile,authorize,6,1226.0,198.9,medium,ok
EV12_0000367,2025-09-01 09:47:00,БАН_02329,Сектор-А,batch_loader,clear,13,568.6,210.9,low,ok
EV12_0000368,2025-09-01 09:47:00,БАН_03409,Сектор-В,iot,cash_withdraw,8,758.09,294.9,high,ok
EV12_0000369,2025-09-01 09:48:00,БАН_02473,Сектор-Б,api,authorize,4,360.41,198.3,high,ok
EV12_0000370,2025-09-01 09:49:00,БАН_01233,Сектор-Ж,batch_loader,clear,10,1436.83,100.8,medium,ok
EV12_0000371,2025-09-01 09:51:00,БАН_02097,Сектор-В,batch_loader,authorize,6,1296.71,119.8,low,ok
EV12_0000372,2025-09-01 09:51:00,БАН_00754,Сектор-В,edge,transfer,3,2252.12,342.5,high,ok
EV12_0000373,2025-09-01 09:55:00,БАН_02802,Сектор-Ж,edge,clear,8,2332.52,262.0,low,failed
EV12_0000374,2025-09-01 09:56:00,БАН_00626,Сектор-Ж,iot,authorize,8,1475.55,249.1,critical,ok
EV12_0000375,2025-09-01 09:57:00,БАН_00392,Сектор-А,api,fraud_alert,4,644.82,343.9,medium,ok
EV12_0000376,2025-09-01 09:58:00,БАН_01379,Сектор-Г,portal,clear,7,1529.21,342.2,high,delayed
EV12_0000377,2025-09-01 09:59:00,БАН_02609,Сектор-В,edge,clear,3,978.34,238.5,high,ok
EV12_0000378,2025-09-01 09:59:00,БАН_01575,Сектор-Ж,iot,authorize,6,2925.61,235.7,high,ok
EV12_0000379,2025-09-01 09:59:00,БАН_01990,Сектор-Ж,batch_loader,clear,7,1129.77,275.3,low,ok
EV12_0000380,2025-09-01 10:02:00,БАН_01266,Сектор-А,mobile,clear,10,1761.07,206.9,high,ok
EV12_0000381,2025-09-01 10:03:00,БАН_00815,Сектор-Д,iot,clear,11,909.48,361.2,medium,ok
EV12_0000382,2025-09-01 10:04:00,БАН_01496,Сектор-Ж,api,fraud_alert,10,165.27,387.5,low,ok
EV12_0000383,2025-09-01 10:04:00,БАН_02256,Сектор-Б,,clear,9,1777.27,284.7,low,ok
EV12_0000384,2025-09-01 10:10:00,БАН_02736,Сектор-Г,portal,cash_withdraw,9,1064.08,337.8,low,warning
EV12_0000385,2025-09-01 10:11:00,БАН_03477,Сектор-Е,mobile,fraud_alert,6,625.26,244.8,low,ok
EV12_0000386,2025-09-01 10:12:00,БАН_01402,Сектор-В,api,cash_withdraw,5,515.47,37.4,low,ok
EV12_0000387,2025-09-01 10:14:00,БАН_02272,Сектор-Д,mobile,fraud_alert,5,602.45,341.8,low,ok
EV12_0000388,2025-09-01 10:14:00,БАН_01931,Сектор-Г,batch_loader,clear,6,505.58,301.3,medium,ok
EV12_0000389,2025-09-01 10:14:00,БАН_01103,Сектор-А,portal,transfer,9,986.96,156.1,critical,ok
EV12_0000390,2025-09-01 10:15:00,БАН_00871,Сектор-В,iot,clear,4,2086.92,333.1,low,warning
EV12_0000391,2025-09-01 10:18:00,БАН_02246,Сектор-В,iot,cash_withdraw,4,885.52,395.7,medium,ok
EV12_0000392,2025-09-01 10:18:00,БАН_02851,Сектор-Г,mobile,fraud_alert,2,1517.22,155.1,medium,ok
EV12_0000393,2025-09-01 10:22:00,БАН_00483,Сектор-Ж,portal,fraud_alert,7,220.26,298.0,low,ok
EV12_0000394,2025-09-01 10:22:00,БАН_00490,Сектор-Ж,edge,transfer,5,1109.01,324.8,high,ok
EV12_0000395,2025-09-01 10:23:00,БАН_02620,Сектор-Ж,api,cash_withdraw,4,611.1,283.9,low,ok
EV12_0000396,2025-09-01 10:29:00,БАН_03471,Сектор-Е,api,authorize,12,874.33,112.8,medium,ok
EV12_0000397,2025-09-01 10:31:00,БАН_02618,Сектор-Ж,edge,clear,9,898.69,143.8,low,delayed
EV12_0000398,2025-09-01 10:32:00,БАН_01720,Сектор-Г,mobile,clear,5,743.84,146.4,medium,ok
EV12_0000399,2025-09-01 10:34:00,БАН_00164,Сектор-Д,batch_loader,authorize,7,572.92,66.4,low,ok
EV12_0000400,2025-09-01 10:35:00,БАН_01376,Сектор-З,mobile,cash_withdraw,12,562.06,293.4,high,ok
EV12_0000401,2025-09-01 10:36:00,БАН_01708,Сектор-В,iot,cash_withdraw,5,953.36,148.2,low,delayed
EV12_0000402,2025-09-01 10:36:00,БАН_02297,Сектор-А,mobile,transfer,7,832.03,198.1,low,failed
EV12_0000403,2025-09-01 10:39:00,БАН_00672,Сектор-Д,iot,authorize,8,515.71,133.6,medium,ok
EV12_0000404,2025-09-01 10:39:00,БАН_00229,Сектор-А,api,clear,11,470.72,423.7,medium,ok
EV12_0000405,2025-09-01 10:40:00,БАН_00029,Сектор-Б,portal,authorize,6,231.36,216.7,low,warning
EV12_0000406,2025-09-01 10:43:00,БАН_01585,Сектор-Б,batch_loader,authorize,3,1942.99,235.0,low,ok
EV12_0000407,2025-09-01 10:45:00,БАН_02074,Сектор-Д,iot,cash_withdraw,4,1154.21,305.9,high,ok
EV12_0000408,2025-09-01 10:46:00,БАН_00122,Сектор-З,api,cash_withdraw,9,452.74,234.2,low,ok
EV12_0000409,2025-09-01 10:49:00,БАН_03188,Сектор-В,batch_loader,clear,8,2687.29,167.8,high,ok
EV12_0000410,2025-09-01 10:51:00,БАН_01132,Сектор-З,batch_loader,authorize,8,1153.24,217.0,medium,ok
EV12_0000411,2025-09-01 10:52:00,БАН_01604,Сектор-В,batch_loader,authorize,4,2756.46,159.3,low,ok
EV12_0000412,2025-09-01 10:53:00,БАН_01755,Сектор-Ж,batch_loader,clear,4,902.91,329.0,high,ok
EV12_0000413,2025-09-01 10:56:00,БАН_00575,Сектор-Ж,api,authorize,8,1775.2,287.6,high,ok
EV12_0000414,2025-09-01 10:56:00,БАН_01172,Сектор-З,portal,cash_withdraw,5,828.58,298.2,medium,ok
EV12_0000415,2025-09-01 10:59:00,БАН_03105,Сектор-В,iot,clear,4,2828.33,398.6,medium,ok
EV12_0000416,2025-09-01 11:00:00,БАН_03197,Сектор-З,portal,authorize,9,912.82,235.1,low,ok
EV12_0000417,2025-09-01 11:02:00,БАН_01732,Сектор-Д,iot,cash_withdraw,4,1118.4,196.9,low,ok
EV12_0000418,2025-09-01 11:03:00,БАН_00215,Сектор-Г,batch_loader,clear,6,301.99,445.4,critical,ok
EV12_0000419,2025-09-01 11:04:00,БАН_00817,Сектор-Б,mobile,cash_withdraw,9,903.74,335.4,low,ok
EV12_0000420,2025-09-01 11:04:00,БАН_00894,Сектор-В,edge,transfer,9,747.11,129.1,low,ok
EV12_0000421,2025-09-01 11:05:00,БАН_03360,Сектор-Д,mobile,authorize,8,1375.37,113.1,high,ok
EV12_0000422,2025-09-01 11:06:00,БАН_02858,Сектор-Г,iot,transfer,5,505.15,191.0,medium,ok
EV12_0000423,2025-09-01 11:09:00,БАН_03301,Сектор-Б,batch_loader,transfer,5,1055.45,235.1,medium,ok
EV12_0000424,2025-09-01 11:10:00,БАН_00580,Сектор-Г,edge,clear,7,550.25,325.5,medium,ok
EV12_0000425,2025-09-01 11:10:00,БАН_00407,Сектор-Ж,portal,cash_withdraw,6,1026.17,289.3,low,ok
EV12_0000426,2025-09-01 11:11:00,БАН_01220,Сектор-Г,mobile,fraud_alert,9,1134.82,242.3,high,ok
EV12_0000427,2025-09-01 11:13:00,БАН_00914,Сектор-Д,batch_loader,clear,3,973.32,211.0,low,ok
EV12_0000428,2025-09-01 11:17:00,БАН_00244,Сектор-Г,edge,transfer,7,1412.62,248.7,medium,ok
EV12_0000429,2025-09-01 11:18:00,БАН_00516,Сектор-З,edge,transfer,4,1083.36,151.8,high,ok
EV12_0000430,2025-09-01 11:22:00,БАН_03171,Сектор-Е,api,authorize,10,918.0,315.5,low,warning
EV12_0000431,2025-09-01 11:24:00,БАН_01325,Сектор-Д,batch_loader,cash_withdraw,3,1756.23,245.2,low,ok
EV12_0000432,2025-09-01 11:25:00,БАН_01392,Сектор-Ж,iot,clear,3,899.01,198.9,critical,ok
EV12_0000433,2025-09-01 11:28:00,БАН_00565,Сектор-Ж,api,cash_withdraw,7,54.76,298.0,low,ok
EV12_0000434,2025-09-01 11:29:00,БАН_03370,Сектор-Е,edge,clear,3,899.6,90.6,low,ok
