event_id,city,campaign,device,source,segment,page,region,session_length_sec,items_viewed,converted
358,city_030,cmp_004,device_18,source_08,segment_34,page_069,region_04,323,8,0
359,city_003,cmp_059,device_07,source_16,segment_13,page_142,region_01,136,12,0
360,city_027,cmp_079,device_06,source_25,segment_01,page_067,region_03,321,6,0
361,city_040,cmp_122,device_14,source_03,segment_47,page_094,region_07,175,6,0
362,city_093,cmp_120,device_11,source_02,segment_16,page_038,region_03,210,5,0
363,city_060,cmp_012,device_07,source_12,segment_38,page_146,region_02,211,9,0
364,city_009,cmp_090,device_18,source_15,segment_40,page_039,region_11,219,5,1
365,city_023,cmp_117,device_07,source_13,segment_28,page_141,region_04,119,3,0
366,city_041,cmp_014,device_18,source_15,segment_01,page_123,region_03,360,7,0
367,city_035,cmp_055,device_17,source_28,segment_50,page_114,region_04,254,5,1
368,city_001,cmp_084,device_18,source_02,segment_19,page_142,region_05,260,8,0
369,city_090,cmp_040,device_03,source_28,segment_13,page_124,region_07,217,7,0
370,city_082,cmp_043,device_06,source_02,segment_43,page_138,region_04,226,10,0
371,city_088,cmp_014,device_07,source_28,segment_49,page_058,region_01,238,5,1
372,city_032,cmp_113,device_13,source_18,segment_54,page_021,region_03,232,8,0
373,city_073,cmp_028,device_06,source_21,segment_47,page_080,region_07,157,5,0
374,city_060,cmp_051,device_04,source_25,segment_09,page_052,region_02,171,9,0
375,city_041,cmp_059,device_07,source_02,segment_48,page_014,region_11,269,8,0
376,city_006,cmp_013,device_06,source_15,segment_13,page_125,region_04,295,14,0
377,city_012,cmp_051,device_15,source_07,segment_15,page_001,region_04,163,12,0
378,city_017,cmp_020,device_20,source_08,segment_13,page_033,region_09,196,8,0
379,city_082,cmp_027,device_06,source_12,segment_11,page_007,region_03,194,7,0
380,city_056,cmp_041,device_01,source_14,segment_33,page_042,region_11,264,4,0
381,city_098,cmp_056,device_12,source_16,segment_34,page_014,region_09,202,8,1
382,city_045,cmp_051,device_07,source_14,segment_43,page_094,region_09,191,9,0
383,city_007,cmp_011,device_07,source_03,segment_10,page_087,region_05,163,9,0
384,city_036,cmp_040,device_07,source_07,segment_26,page_005,region_04,267,2,1
385,city_009,cmp_008,device_07,source_24,segment_34,page_018,region_02,207,8,1
386,city_082,cmp_031,device_03,source_16,segment_18,page_016,region_01,191,7,0
387,city_021,cmp_013,device_10,source_11,segment_12,page_109,region_02,206,6,1
388,city_014,cmp_022,device_18,source_04,segment_04,page_073,region_05,307,7,1
389,city_041,cmp_058,device_18,source_23,segment_14,page_058,region_09,228,6,0
390,city_070,cmp_148,device_12,source_04,segment_29,page_126,region_11,301,6,0
391,city_041,cmp_024,device_07,source_26,segment_08,page_025,region_12,154,10,0
392,city_004,cmp_102,device_18,source_11,segment_62,page_028,region_05,220,4,0
393,city_062,cmp_009,device_10,source_15,segment_40,page_110,region_03,204,9,0
394,city_003,cmp_039,device_07,source_03,segment_05,page_008,region_05,371,7,1
395,city_049,cmp_046,device_06,source_02,segment_10,page_088,region_11,212,8,0
396,city_050,cmp_014,device_14,source_04,segment_03,page_069,region_06,159,10,1
397,city_015,cmp_083,device_14,source_12,segment_59,page_054,region_09,232,8,0
398,city_034,cmp_018,device_08,source_16,segment_12,page_008,region_01,244,6,0
399,city_001,cmp_119,device_06,source_12,segment_66,page_019,region_01,304,7,1
400,city_022,cmp_076,device_07,source_20,segment_67,page_037,region_11,188,8,0
401,city_050,cmp_104,device_10,source_02,segment_13,page_078,region_06,291,8,1
402,city_022,cmp_021,device_04,source_28,segment_66,page_020,region_02,222,11,1
403,city_004,cmp_036,device_07,source_14,segment_17,page_150,region_04,243,3,0
404,city_056,cmp_096,device_01,source_07,segment_16,page_138,region_09,253,9,0
405,city_062,cmp_052,device_14,source_12,segment_64,page_101,region_01,208,6,0
406,city_079,cmp_082,device_07,source_11,segment_34,page_088,region_04,126,4,1
407,city_080,cmp_048,device_07,source_21,segment_40,page_101,region_02,225,4,0
408,city_039,cmp_089,device_17,source_05,segment_22,page_090,region_01,182,5,0
409,city_029,cmp_083,device_07,source_15,segment_29,page_056,region_04,143,8,0
410,city_047,cmp_036,device_07,source_17,segment_47,page_014,region_02,223,8,0
411,city_068,cmp_133,device_06,source_28,segment_08,page_019,region_03,155,2,0
412,city_036,cmp_103,device_15,source_02,segment_68,page_117,region_02,222,9,0
413,city_099,cmp_011,device_07,source_15,segment_50,page_133,region_04,215,7,1
414,city_051,cmp_008,device_07,source_07,segment_13,page_052,region_03,201,10,0
415,city_024,cmp_099,device_07,source_08,segment_40,page_089,region_04,155,6,1
416,city_068,cmp_082,device_11,source_10,segment_01,page_104,region_10,128,6,0
417,city_010,cmp_148,device_08,source_07,segment_45,page_072,region_03,223,9,0
418,city_090,cmp_090,device_07,source_12,segment_50,page_014,region_04,287,7,0
419,city_025,cmp_025,device_10,source_04,segment_07,page_007,region_05,259,5,0
420,city_056,cmp_009,device_10,source_24,segment_15,page_020,region_04,136,9,0
421,city_051,cmp_064,device_12,source_23,segment_38,page_026,region_03,188,5,0
422,city_007,cmp_058,device_07,source_02,segment_40,page_019,region_11,196,6,0
423,city_060,cmp_152,device_20,source_02,segment_03,page_052,region_04,136,11,1
424,city_024,cmp_096,device_08,source_09,segment_23,page_070,region_03,176,4,0
425,city_029,cmp_138,device_14,source_15,segment_27,page_018,region_01,154,8,0
426,city_007,cmp_106,device_07,source_14,segment_40,page_080,region_08,306,5,0
427,city_070,cmp_085,device_07,source_03,segment_17,page_109,region_02,223,6,0
428,city_078,cmp_068,device_08,source_12,segment_17,page_146,region_04,300,6,0
429,city_010,cmp_074,device_08,source_01,segment_11,page_108,region_03,227,9,1
430,city_071,cmp_058,device_06,source_02,segment_64,page_089,region_02,297,5,1
431,city_082,cmp_125,device_14,source_05,segment_05,page_014,region_04,128,4,0
432,city_008,cmp_027,device_07,source_17,segment_28,page_091,region_09,288,8,0
433,city_100,cmp_144,device_11,source_18,segment_07,page_087,region_03,205,7,0
434,city_001,cmp_066,device_06,source_02,segment_02,page_046,region_09,204,8,0
435,city_074,cmp_051,device_07,source_02,segment_40,page_146,region_03,272,10,0
436,city_044,cmp_025,device_07,source_02,segment_08,page_022,region_03,207,5,0
437,city_094,cmp_033,device_07,source_13,segment_33,page_113,region_12,241,4,0
438,city_025,cmp_074,device_11,source_02,segment_34,page_078,region_04,157,10,1
439,city_027,cmp_020,device_03,source_20,segment_67,page_033,region_10,326,7,0
440,city_074,cmp_002,device_05,source_15,segment_24,page_128,region_02,163,5,1
441,city_060,cmp_032,device_07,source_16,segment_04,page_028,region_06,147,4,0
442,city_049,cmp_036,device_06,source_05,segment_25,page_015,region_07,158,8,1
443,city_054,cmp_152,device_03,source_12,segment_06,page_138,region_09,136,4,0
444,city_056,cmp_074,device_15,source_06,segment_29,page_042,region_09,102,7,0
445,city_004,cmp_047,device_03,source_11,segment_27,page_024,region_03,216,6,1
446,city_009,cmp_177,device_10,source_02,segment_25,page_026,region_07,138,8,0
447,city_012,cmp_042,device_07,source_02,segment_49,page_015,region_09,169,5,1
448,city_012,cmp_163,device_03,source_02,segment_19,page_099,region_09,83,8,0
449,city_074,cmp_152,device_06,source_15,segment_46,page_026,region_03,305,4,0
450,city_029,cmp_092,device_03,source_20,segment_48,page_004,region_09,241,8,0
451,city_037,cmp_061,device_03,source_29,segment_18,page_150,region_07,85,7,0
452,city_007,cmp_122,device_07,source_16,segment_15,page_089,region_01,199,7,0
453,city_080,cmp_038,device_14,source_24,segment_01,page_007,region_07,199,6,0
454,city_001,cmp_042,device_07,source_07,segment_48,page_143,region_01,201,9,1
455,city_006,cmp_025,device_08,source_20,segment_43,page_126,region_01,232,3,1
456,city_071,cmp_031,device_03,source_03,segment_08,page_070,region_02,119,6,0
457,city_010,cmp_017,device_17,source_12,segment_08,page_067,region_09,151,5,0
458,city_068,cmp_127,device_07,source_08,segment_47,page_049,region_04,179,6,0
459,city_025,cmp_001,device_03,source_16,segment_06,page_080,region_07,241,9,0
460,city_064,cmp_050,device_07,source_14,segment_49,page_013,region_12,189,4,0
461,city_004,cmp_041,device_19,source_20,segment_12,page_136,region_11,222,6,0
462,city_025,cmp_045,device_10,source_04,segment_27,page_004,region_09,135,7,0
463,city_036,cmp_126,device_03,source_25,segment_09,page_010,region_03,166,5,0
464,city_051,cmp_122,device_03,source_06,segment_13,page_116,region_09,252,5,0
465,city_073,cmp_086,device_14,source_02,segment_33,page_083,region_04,242,7,0
466,city_019,cmp_092,device_15,source_08,segment_58,page_051,region_02,228,10,0
467,city_055,cmp_120,device_03,source_01,segment_33,page_021,region_09,257,9,0
468,city_010,cmp_044,device_06,source_15,segment_11,page_069,region_10,245,10,0
469,city_068,cmp_052,device_01,source_02,segment_30,page_088,region_09,179,8,0
470,city_090,cmp_030,device_03,source_17,segment_08,page_018,region_04,243,4,0
471,city_004,cmp_028,device_03,source_27,segment_29,page_113,region_09,218,9,0
472,city_006,cmp_151,device_07,source_14,segment_12,page_013,region_02,194,13,0
473,city_068,cmp_108,device_01,source_15,segment_48,page_113,region_07,187,4,0
474,city_080,cmp_052,device_12,source_10,segment_58,page_078,region_02,273,7,0
475,city_054,cmp_008,device_07,source_02,segment_34,page_021,region_01,255,6,1
476,city_036,cmp_104,device_07,source_10,segment_19,page_042,region_01,182,6,0
477,city_064,cmp_156,device_19,source_09,segment_56,page_075,region_11,169,9,0
478,city_022,cmp_148,device_07,source_08,segment_18,page_024,region_01,178,11,0
479,city_098,cmp_099,device_01,source_15,segment_17,page_036,region_04,255,8,0
480,city_075,cmp_084,device_07,source_12,segment_06,page_095,region_09,151,8,0
481,city_081,cmp_014,device_07,source_27,segment_59,page_010,region_06,204,5,0
482,city_077,cmp_013,device_07,source_18,segment_07,page_087,region_02,249,8,0
483,city_090,cmp_032,device_07,source_16,segment_66,page_038,region_02,236,4,0
484,city_005,cmp_068,device_07,source_26,segment_42,page_024,region_02,238,3,0
485,city_082,cmp_140,device_08,source_12,segment_56,page_030,region_03,120,7,1
486,city_019,cmp_130,device_17,source_28,segment_27,page_126,region_11,234,8,0
487,city_027,cmp_036,device_07,source_09,segment_13,page_119,region_06,165,7,0
488,city_027,cmp_042,device_08,source_05,segment_28,page_060,region_03,183,8,0
489,city_016,cmp_036,device_16,source_20,segment_50,page_021,region_04,116,13,0
490,city_033,cmp_063,device_07,source_20,segment_26,page_125,region_07,269,8,1
491,city_040,cmp_120,device_03,source_09,segment_14,page_022,region_11,243,1,0
492,city_010,cmp_114,device_07,source_15,segment_31,page_058,region_04,170,3,0
493,city_027,cmp_135,device_07,source_24,segment_02,page_058,region_09,234,4,0
494,city_025,cmp_060,device_17,source_01,segment_43,page_076,region_11,257,12,0
495,city_056,cmp_085,device_16,source_19,segment_38,page_078,region_04,286,12,0
496,city_046,cmp_160,device_14,source_07,segment_12,page_087,region_04,243,6,0
497,city_060,cmp_090,device_07,source_28,segment_11,page_096,region_09,182,6,0
498,city_066,cmp_021,device_06,source_02,segment_47,page_032,region_10,146,6,0
499,city_056,cmp_038,device_07,source_15,segment_15,page_114,region_04,340,3,0
500,city_019,cmp_012,device_07,source_18,segment_31,page_075,region_09,190,8,0
501,city_040,cmp_014,device_20,source_02,segment_30,page_147,region_09,209,8,0
502,city_036,cmp_056,device_03,source_25,segment_34,page_070,region_02,235,3,0
503,city_006,cmp_104,device_07,source_09,segment_02,page_113,region_07,264,9,0
504,city_082,cmp_024,device_07,source_01,segment_25,page_014,region_11,200,5,1
505,city_007,cmp_037,device_14,source_15,segment_47,page_008,region_03,269,10,0
506,city_097,cmp_039,device_09,source_01,segment_44,page_020,region_05,365,5,0
507,city_003,cmp_125,device_02,source_28,segment_24,page_023,region_03,195,5,0
508,city_061,cmp_024,device_11,source_12,segment_05,page_116,region_09,247,5,0
509,city_022,cmp_006,device_07,source_25,segment_30,page_025,region_01,157,5,1
510,city_082,cmp_082,device_10,source_15,segment_34,page_015,region_11,190,4,0
511,city_072,cmp_063,device_03,source_28,segment_54,page_014,region_06,166,10,0
512,city_002,cmp_002,device_07,source_12,segment_47,page_014,region_04,150,5,0
513,city_002,cmp_109,device_08,source_06,segment_19,page_080,region_03,151,10,1
514,city_049,cmp_050,device_03,source_02,segment_34,page_042,region_07,295,9,0
515,city_010,cmp_065,device_10,source_04,segment_30,page_020,region_04,315,5,0
516,city_001,cmp_089,device_18,source_26,segment_11,page_007,region_11,290,10,0
517,city_095,cmp_010,device_01,source_29,segment_13,page_142,region_09,206,8,0
518,city_051,cmp_022,device_05,source_01,segment_40,page_016,region_04,263,8,1
519,city_001,cmp_053,device_07,source_04,segment_42,page_068,region_12,131,8,0
520,city_037,cmp_022,device_08,source_03,segment_42,page_067,region_11,50,8,0
521,city_011,cmp_014,device_13,source_12,segment_16,page_046,region_03,193,11,1
522,city_070,cmp_038,device_11,source_11,segment_29,page_078,region_02,224,6,0
523,city_002,cmp_051,device_07,source_29,segment_10,page_037,region_06,196,5,0
524,city_027,cmp_126,device_19,source_07,segment_40,page_015,region_07,225,7,0
525,city_017,cmp_076,device_07,source_14,segment_17,page_031,region_04,216,4,0
526,city_097,cmp_150,device_14,source_20,segment_16,page_146,region_06,184,7,0
527,city_006,cmp_052,device_15,source_01,segment_17,page_087,region_03,186,5,0
528,city_060,cmp_054,device_03,source_20,segment_03,page_033,region_06,235,9,1
529,city_036,cmp_036,device_01,source_16,segment_24,page_018,region_09,320,6,0
530,city_072,cmp_012,device_20,source_27,segment_30,page_080,region_01,189,6,0
531,city_015,cmp_022,device_07,source_28,segment_03,page_040,region_05,291,7,1
532,city_077,cmp_011,device_11,source_13,segment_19,page_022,region_02,172,6,0
533,city_093,cmp_096,device_01,source_17,segment_68,page_051,region_06,169,4,1
534,city_015,cmp_040,device_14,source_29,segment_25,page_025,region_03,265,11,0
535,city_019,cmp_005,device_07,source_23,segment_20,page_032,region_11,308,5,1
536,city_094,cmp_106,device_08,source_14,segment_33,page_025,region_11,153,9,0
537,city_032,cmp_031,device_01,source_02,segment_18,page_078,region_04,97,12,0
538,city_073,cmp_136,device_03,source_08,segment_06,page_114,region_04,189,5,0
539,city_074,cmp_122,device_15,source_25,segment_50,page_070,region_03,289,12,0
540,city_024,cmp_036,device_08,source_02,segment_49,page_114,region_02,235,10,0
541,city_012,cmp_028,device_14,source_25,segment_42,page_080,region_03,111,8,0
542,city_027,cmp_179,device_03,source_15,segment_14,page_071,region_11,175,8,0
543,city_048,cmp_122,device_07,source_21,segment_31,page_143,region_06,227,8,0
544,city_039,cmp_148,device_16,source_08,segment_26,page_108,region_09,279,6,0
545,city_061,cmp_004,device_09,source_06,segment_40,page_020,region_02,194,8,0
546,city_044,cmp_076,device_11,source_28,segment_42,page_072,region_09,251,3,0
547,city_070,cmp_032,device_04,source_14,segment_19,page_015,region_04,256,1,0
548,city_009,cmp_043,device_08,source_16,segment_48,page_001,region_05,219,2,0
549,city_033,cmp_013,device_12,source_28,segment_34,page_046,region_10,198,8,0
550,city_001,cmp_104,device_03,source_12,segment_43,page_025,region_01,253,4,0
551,city_010,cmp_061,device_06,source_02,segment_40,page_136,region_05,187,8,0
552,city_025,cmp_117,device_01,source_04,segment_47,page_125,region_09,176,9,0
553,city_082,cmp_014,device_19,source_15,segment_32,page_080,region_02,123,6,0
554,city_028,cmp_180,device_17,source_19,segment_34,page_007,region_07,65,10,0
555,city_021,cmp_040,device_03,source_12,segment_05,page_014,region_11,129,5,0
556,city_056,cmp_158,device_15,source_15,segment_30,page_025,region_03,208,5,0
557,city_058,cmp_090,device_08,source_16,segment_64,page_080,region_01,288,5,0
558,city_036,cmp_014,device_19,source_01,segment_15,page_069,region_11,235,6,0
559,city_022,cmp_114,device_07,source_12,segment_20,page_014,region_02,287,3,0
560,city_023,cmp_066,device_04,source_25,segment_34,page_091,region_08,198,9,0
561,city_013,cmp_024,device_16,source_02,segment_15,page_008,region_08,230,9,0
562,city_027,cmp_024,device_18,source_15,segment_10,page_090,region_10,180,7,0
563,city_012,cmp_158,device_08,source_12,segment_64,page_141,region_07,82,8,0
564,city_053,cmp_180,device_07,source_17,segment_03,page_042,region_04,136,7,0
565,city_082,cmp_072,device_14,source_25,segment_13,page_113,region_02,174,2,0
566,city_020,cmp_024,device_03,source_25,segment_35,page_147,region_08,227,7,1
567,city_019,cmp_039,device_15,source_23,segment_56,page_014,region_07,122,7,0
568,city_082,cmp_025,device_17,source_11,segment_06,page_014,region_03,231,9,0
569,city_045,cmp_077,device_06,source_02,segment_15,page_059,region_03,234,6,1
570,city_061,cmp_046,device_01,source_16,segment_54,page_145,region_09,121,7,0
